epoch_index,timestamp_start,timestamp_end,event_type,RR_mean,RR_std,amplitude,motion_score_mean,HR_mean
354,5380.8,5410.4,Normal,0.7643,0.3675,1.2085,0.3662,61.47
355,5396.0,5425.6,Normal,0.7659,0.37,1.2077,0.3712,60.03
356,5411.2,5440.8,Normal,0.768,0.371,1.2077,0.3637,58.92
357,5426.4,5456.0,Normal,0.7676,0.3693,1.204,0.3637,58.45
358,5441.6,5471.2,Normal,0.7684,0.3715,1.2058,0.3702,58.73
359,5456.8,5486.4,Normal,0.7671,0.3692,1.1897,0.3604,59.57
360,5472.0,5501.6,Normal,0.767,0.3687,1.2006,0.3546,60.76
361,5487.2,5516.8,Normal,0.7698,0.3649,1.2153,0.3659,62.14
362,5502.4,5532.0,Normal,0.7625,0.3691,1.2141,0.364,63.6
363,5517.6,5547.2,Normal,0.7615,0.3697,1.211,0.3559,64.78
364,5532.8,5562.4,Normal,0.7612,0.3715,1.2117,0.3663,65.4
365,5548.0,5577.6,Normal,0.7598,0.3711,1.2122,0.3621,65.38
366,5563.2,5592.8,Normal,0.7606,0.3658,1.2026,0.3713,64.79
367,5578.4,5608.0,Normal,0.7624,0.3669,1.2068,0.3732,63.55
368,5593.6,5623.2,Normal,0.7652,0.3673,1.2196,0.3673,62.15
369,5608.8,5638.4,Normal,0.7631,0.3682,1.2111,0.3666,60.79
370,5624.0,5653.6,Normal,0.7605,0.3698,1.2007,0.369,59.41
371,5639.2,5668.8,Normal,0.7648,0.368,1.2037,0.3671,58.71
372,5654.4,5684.0,Normal,0.7651,0.3682,1.2018,0.3627,58.61
373,5669.6,5699.2,Normal,0.7635,0.367,1.1958,0.364,59.1
374,5684.8,5714.4,Normal,0.7648,0.3656,1.2196,0.3636,60.11
375,5700.0,5729.6,Normal,0.7627,0.3666,1.2196,0.365,61.42
376,5715.2,5744.8,Normal,0.7623,0.372,1.2249,0.3689,62.95
377,5730.4,5760.0,Normal,0.7658,0.3708,1.2249,0.3688,64.33
378,5745.6,5775.2,Normal,0.7669,0.37,1.2056,0.3665,65.2
379,5760.8,5790.4,Normal,0.7651,0.3716,1.2056,0.367,65.38
380,5776.0,5805.6,Normal,0.7634,0.3695,1.2168,0.3618,65.02
381,5791.2,5820.8,Normal,0.7603,0.3716,1.2168,0.357,64.18
382,5806.4,5836.0,Normal,0.7621,0.3696,1.2083,0.3589,62.93
383,5821.6,5851.2,Normal,0.7635,0.3677,1.2076,0.3584,61.42
384,5836.8,5866.4,Normal,0.7594,0.3708,1.1967,0.3611,60.0
385,5852.0,5881.6,Normal,0.7631,0.3719,1.2114,0.3662,58.96
386,5867.2,5896.8,Normal,0.7657,0.3711,1.2192,0.3623,58.46
387,5882.4,5912.0,Normal,0.7653,0.3728,1.2218,0.3658,58.74
388,5897.6,5927.2,Normal,0.7678,0.3688,1.2007,0.3767,59.56
389,5912.8,5942.4,Normal,0.7684,0.3677,1.2044,0.372,60.87
390,5928.0,5957.6,Normal,0.7646,0.3698,1.2044,0.3619,62.39
391,5943.2,5972.8,Normal,0.7633,0.37,1.1939,0.357,63.64
392,5958.4,5988.0,Normal,0.7664,0.3724,1.1939,0.3614,64.76
393,5973.6,6003.2,Normal,0.7638,0.3756,1.2029,0.3569,65.44
394,5988.8,6018.4,Normal,0.7622,0.3689,1.2029,0.3622,65.4
395,6004.0,6033.6,Normal,0.7607,0.37,1.2129,0.3774,64.71
396,6019.2,6048.8,Normal,0.7619,0.3729,1.2134,0.381,63.53
397,6034.4,6064.0,Normal,0.7666,0.3683,1.2117,0.3645,62.06
398,6049.6,6079.2,Normal,0.7614,0.3684,1.2031,0.3551,60.6
399,6064.8,6094.4,Normal,0.7607,0.3701,1.2137,0.3597,59.45
400,6080.0,6109.6,Normal,0.7656,0.3694,1.205,0.3632,58.67
401,6095.2,6124.8,Normal,0.7639,0.3698,1.1922,0.359,58.47
402,6110.4,6140.0,Normal,0.7634,0.3646,1.1819,0.3682,58.99
403,6125.6,6155.2,Normal,0.7659,0.3635,1.2057,0.37,60.15
404,6140.8,6170.4,Normal,0.7672,0.3674,1.2186,0.3737,61.53
405,6156.0,6185.6,Normal,0.7647,0.3727,1.2209,0.3798,63.04
406,6171.2,6200.8,Normal,0.7637,0.3711,1.2079,0.3687,64.48
407,6186.4,6216.0,Normal,0.7635,0.3708,1.2048,0.357,65.31
408,6201.6,6231.2,Normal,0.7654,0.3718,1.2143,0.364,65.52
409,6216.8,6246.4,Normal,0.7659,0.3719,1.2124,0.3703,65.14
410,6232.0,6261.6,Normal,0.7634,0.3726,1.2179,0.366,64.2
411,6247.2,6276.8,Normal,0.7616,0.3674,1.2115,0.3666,62.78
412,6262.4,6292.0,Normal,0.7613,0.3691,1.1893,0.37,61.31
413,6277.6,6307.2,Normal,0.7635,0.3742,1.2039,0.3605,59.89
414,6292.8,6322.4,Normal,0.7638,0.3699,1.2092,0.3623,58.86
415,6308.0,6337.6,Normal,0.7609,0.3683,1.1884,0.3708,58.46
416,6323.2,6352.8,Normal,0.7628,0.3677,1.1847,0.3735,58.66
417,6338.4,6368.0,Normal,0.7666,0.3692,1.2069,0.3602,59.44
418,6353.6,6383.2,Normal,0.765,0.3714,1.2069,0.351,60.84
419,6368.8,6398.4,Normal,0.7623,0.3737,1.213,0.3612,62.48
420,6384.0,6413.6,Normal,0.7629,0.3705,1.2144,0.369,63.7
421,6399.2,6428.8,Normal,0.7631,0.369,1.1983,0.3714,64.81
422,6414.4,6444.0,Normal,0.7622,0.3709,1.2128,0.3658,65.47
423,6429.6,6459.2,Normal,0.7615,0.369,1.2163,0.3618,65.51
424,6444.8,6474.4,Normal,0.7628,0.3703,1.2197,0.3624,64.76
425,6460.0,6489.6,Normal,0.7633,0.3696,1.2206,0.3692,63.32
426,6475.2,6504.8,Normal,0.7605,0.3666,1.2024,0.379,61.83
427,6490.4,6520.0,Normal,0.76,0.3704,1.1994,0.3765,60.59
428,6505.6,6535.2,Normal,0.7658,0.3663,1.2194,0.3754,59.5
429,6520.8,6550.4,Normal,0.766,0.3662,1.2214,0.369,58.64
430,6536.0,6565.6,Normal,0.7642,0.3722,1.2109,0.3646,58.54
431,6551.2,6580.8,Normal,0.7662,0.3688,1.2053,0.3601,59.17
432,6566.4,6596.0,Normal,0.7702,0.3669,1.2164,0.3602,60.18
433,6581.6,6611.2,Normal,0.7682,0.3691,1.2164,0.3696,61.63
434,6596.8,6626.4,Normal,0.7647,0.3655,1.2112,0.3657,63.08
435,6612.0,6641.6,Normal,0.7652,0.3672,1.1973,0.3615,64.24
436,6627.2,6656.8,Normal,0.7622,0.3742,1.2163,0.3631,65.12
437,6642.4,6672.0,Normal,0.7623,0.3678,1.1968,0.3603,65.43
438,6657.6,6687.2,Normal,0.7645,0.3676,1.1964,0.3665,65.09
439,6672.8,6702.4,Normal,0.7627,0.3721,1.1976,0.3757,64.08
440,6688.0,6717.6,Normal,0.7632,0.3698,1.1947,0.3719,62.58
441,6703.2,6732.8,Normal,0.7619,0.3698,1.2174,0.3586,61.05
442,6718.4,6748.0,Normal,0.761,0.3699,1.2107,0.3545,59.86
443,6733.6,6763.2,Normal,0.7664,0.3689,1.191,0.3657,58.91
444,6748.8,6778.4,Normal,0.7655,0.3716,1.2002,0.3732,58.54
445,6764.0,6793.6,Normal,0.7648,0.3669,1.2002,0.3651,58.79
446,6779.2,6808.8,Normal,0.7663,0.3629,1.1948,0.3518,59.59
447,6794.4,6824.0,Normal,0.7629,0.3671,1.1911,0.3546,60.87
448,6809.6,6839.2,Normal,0.7599,0.3722,1.209,0.3659,62.43
449,6824.8,6854.4,Normal,0.7618,0.368,1.209,0.3638,63.91
450,6840.0,6869.6,Normal,0.7606,0.3705,1.2142,0.3661,64.95
451,6855.2,6884.8,Normal,0.7622,0.3733,1.217,0.3622,65.52
452,6870.4,6900.0,Normal,0.7614,0.3726,1.2109,0.3636,65.38
453,6885.6,6915.2,Normal,0.7584,0.372,1.2127,0.3702,64.6
454,6900.8,6930.4,Normal,0.7618,0.3659,1.2093,0.3717,63.32
455,6916.0,6945.6,Normal,0.7636,0.3686,1.2079,0.3713,61.92
456,6931.2,6960.8,Normal,0.7632,0.372,1.2115,0.369,60.54
457,6946.4,6976.0,Normal,0.7669,0.3688,1.2247,0.3655,59.32
458,6961.6,6991.2,Normal,0.7665,0.3696,1.2215,0.3659,58.66
459,6976.8,7006.4,Normal,0.7643,0.3692,1.2202,0.3707,58.58
460,6992.0,7021.6,Normal,0.7641,0.3672,1.2167,0.3684,59.19
461,7007.2,7036.8,Normal,0.7636,0.368,1.1817,0.3667,60.33
462,7022.4,7052.0,Normal,0.7629,0.3732,1.2142,0.366,61.75
463,7037.6,7067.2,Normal,0.7658,0.3719,1.2142,0.3672,63.13
464,7052.8,7082.4,Normal,0.7655,0.3714,1.1944,0.3742,64.54
465,7068.0,7097.6,Normal,0.7617,0.3736,1.2205,0.366,65.38
466,7083.2,7112.8,Normal,0.7616,0.3705,1.2205,0.3697,65.43
467,7098.4,7128.0,Normal,0.7608,0.3714,1.2038,0.3724,65.09
468,7113.6,7143.2,Normal,0.7633,0.372,1.2034,0.3655,64.14
469,7128.8,7158.4,Normal,0.7664,0.3708,1.2048,0.3682,62.64
470,7144.0,7173.6,Normal,0.767,0.371,1.2048,0.3717,61.13
471,7159.2,7188.8,Normal,0.764,0.3698,1.1904,0.3782,59.77
472,7174.4,7204.0,Normal,0.7596,0.3715,1.1863,0.3766,58.84
473,7189.6,7219.2,Normal,0.7592,0.3698,1.1966,0.3671,58.53
474,7204.8,7234.4,Normal,0.7642,0.3654,1.1966,0.3622,58.9
475,7220.0,7249.6,Normal,0.7642,0.3665,1.2206,0.3559,59.67
476,7235.2,7264.8,Normal,0.7646,0.3691,1.2206,0.3577,60.81
477,7250.4,7280.0,Normal,0.7661,0.3711,1.2084,0.3671,62.38
478,7265.6,7295.2,Normal,0.7638,0.3714,1.208,0.3622,63.91
479,7280.8,7310.4,Normal,0.7613,0.372,1.208,0.3565,65.05
480,7296.0,7325.6,Normal,0.7608,0.3687,1.2106,0.3689,65.5
481,7311.2,7340.8,Normal,0.763,0.3675,1.1947,0.3764,65.34
482,7326.4,7356.0,Normal,0.7648,0.3724,1.2122,0.3638,64.65
483,7341.6,7371.2,Normal,0.7652,0.371,1.2171,0.358,63.36
484,7356.8,7386.4,Normal,0.7644,0.368,1.2142,0.3599,61.88
485,7372.0,7401.6,Normal,0.7624,0.3677,1.1967,0.3608,60.41
486,7387.2,7416.8,Normal,0.764,0.3682,1.2059,0.3616,59.18
487,7402.4,7432.0,Normal,0.7648,0.3744,1.2219,0.3748,58.68
488,7417.6,7447.2,Normal,0.7674,0.3731,1.2108,0.3707,58.63
489,7432.8,7462.4,Normal,0.7666,0.3676,1.2111,0.3615,59.14
490,7448.0,7477.6,Normal,0.7656,0.3638,1.1939,0.3657,60.35
491,7463.2,7492.8,Normal,0.7638,0.3705,1.203,0.3624,61.84
492,7478.4,7508.0,Normal,0.7653,0.3713,1.2055,0.3682,63.35
493,7493.6,7523.2,Normal,0.7643,0.37,1.2165,0.3718,64.49
494,7508.8,7538.4,Normal,0.7617,0.3684,1.2149,0.3573,65.22
495,7524.0,7553.6,Normal,0.7628,0.3697,1.1999,0.3494,65.41
496,7539.2,7568.8,Normal,0.7615,0.3712,1.1887,0.3597,65.02
497,7554.4,7584.0,Normal,0.763,0.3674,1.1901,0.3694,64.1
498,7569.6,7599.2,Normal,0.7608,0.3691,1.2055,0.372,62.57
499,7584.8,7614.4,Normal,0.7596,0.3734,1.204,0.3686,61.04
500,7600.0,7629.6,Normal,0.7597,0.3714,1.2072,0.3677,59.69
501,7615.2,7644.8,Normal,0.7609,0.3713,1.1965,0.3734,58.77
502,7630.4,7660.0,Normal,0.7639,0.3689,1.1989,0.3746,58.49
503,7645.6,7675.2,Normal,0.7664,0.3668,1.2199,0.3646,58.85
504,7660.8,7690.4,Normal,0.7682,0.3669,1.2199,0.3701,59.87
505,7676.0,7705.6,Normal,0.7653,0.3692,1.2057,0.3683,61.12
506,7691.2,7720.8,Normal,0.7651,0.3691,1.2065,0.3641,62.57
507,7706.4,7736.0,Normal,0.7645,0.3729,1.2092,0.3689,64.0
508,7721.6,7751.2,Normal,0.7613,0.3722,1.2151,0.3721,65.01
509,7736.8,7766.4,Normal,0.7608,0.3694,1.214,0.3655,65.42
510,7752.0,7781.6,Normal,0.7606,0.3693,1.1931,0.3634,65.22
511,7767.2,7796.8,Normal,0.7611,0.3703,1.1991,0.3667,64.5
512,7782.4,7812.0,Normal,0.7629,0.3703,1.2128,0.3724,63.24
513,7797.6,7827.2,Normal,0.7641,0.3712,1.2129,0.3664,61.76
514,7812.8,7842.4,Normal,0.7636,0.3696,1.206,0.3676,60.26
515,7828.0,7857.6,Normal,0.7605,0.3679,1.1983,0.3731,59.11
516,7843.2,7872.8,Normal,0.7633,0.3688,1.2201,0.3718,58.52
517,7858.4,7888.0,Normal,0.7676,0.3683,1.2057,0.3619,58.56
518,7873.6,7903.2,Normal,0.7646,0.3673,1.2062,0.3708,59.23
519,7888.8,7918.4,Normal,0.7649,0.3674,1.1918,0.3694,60.35
520,7904.0,7933.6,Normal,0.7667,0.3673,1.2174,0.3714,61.92
521,7919.2,7948.8,Normal,0.766,0.3683,1.2174,0.3668,63.4
522,7934.4,7964.0,Normal,0.7652,0.3709,1.219,0.365,64.6
523,7949.6,7979.2,Normal,0.7644,0.3701,1.219,0.3766,65.34
524,7964.8,7994.4,Normal,0.7629,0.3707,1.2122,0.3704,65.48
525,7980.0,8009.6,Normal,0.7624,0.3711,1.2089,0.3617,64.98
526,7995.2,8024.8,Normal,0.7653,0.3718,1.2123,0.3572,63.97
527,8010.4,8040.0,Normal,0.7645,0.375,1.2128,0.3576,62.5
528,8025.6,8055.2,Normal,0.7633,0.3733,1.2138,0.3604,60.81
529,8040.8,8070.4,Normal,0.7627,0.3698,1.216,0.357,59.64
530,8056.0,8085.6,Normal,0.761,0.3701,1.2013,0.365,58.93
531,8071.2,8100.8,Normal,0.7666,0.3651,1.1798,0.3639,58.52
532,8086.4,8116.0,Normal,0.7669,0.3663,1.2078,0.3607,58.92
533,8101.6,8131.2,Normal,0.7648,0.3665,1.2026,0.3681,59.91
534,8116.8,8146.4,Normal,0.7644,0.3715,1.2194,0.3757,61.12
535,8132.0,8161.6,Normal,0.7644,0.373,1.2194,0.3743,62.59
536,8147.2,8176.8,Normal,0.7637,0.3724,1.2026,0.364,64.11
537,8162.4,8192.0,Normal,0.7675,0.37,1.2198,0.3601,65.16
538,8177.6,8207.2,Normal,0.7658,0.3668,1.2129,0.3658,65.57
539,8192.8,8222.4,Normal,0.7606,0.369,1.2074,0.3621,65.32
540,8208.0,8237.6,Normal,0.7643,0.3648,1.2116,0.3558,64.39
541,8223.2,8252.8,Normal,0.7641,0.3687,1.1964,0.3589,63.13
542,8238.4,8268.0,Normal,0.7633,0.3738,1.1955,0.3655,61.71
543,8253.6,8283.2,Normal,0.7676,0.3699,1.2224,0.3586,60.33
544,8268.8,8298.4,Normal,0.7672,0.3712,1.2224,0.3644,59.17
545,8284.0,8313.6,Normal,0.7673,0.3699,1.2095,0.3675,58.47
546,8299.2,8328.8,Normal,0.7666,0.368,1.2085,0.3653,58.51
547,8314.4,8344.0,Normal,0.7655,0.3659,1.203,0.3624,59.26
548,8329.6,8359.2,Normal,0.7646,0.3706,1.2155,0.3665,60.49
549,8344.8,8374.4,Normal,0.7637,0.3693,1.1915,0.3701,62.04
550,8360.0,8389.6,Normal,0.7644,0.3707,1.2202,0.3765,63.6
551,8375.2,8404.8,Normal,0.7601,0.374,1.2175,0.3758,64.77
552,8390.4,8420.0,Normal,0.7601,0.3688,1.2082,0.368,65.45
553,8405.6,8435.2,Normal,0.7611,0.3671,1.2116,0.3674,65.51
554,8420.8,8450.4,Normal,0.7619,0.3671,1.2104,0.3596,64.82
555,8436.0,8465.6,Normal,0.7664,0.37,1.2159,0.3649,63.71
556,8451.2,8480.8,Normal,0.7643,0.3727,1.197,0.3783,62.43
557,8466.4,8496.0,Normal,0.7626,0.3689,1.2068,0.3644,60.93
558,8481.6,8511.2,Normal,0.7642,0.37,1.2212,0.3582,59.53
559,8496.8,8526.4,Normal,0.7638,0.3723,1.2132,0.3668,58.66
560,8512.0,8541.6,Normal,0.7652,0.3696,1.2174,0.3643,58.62
561,8527.2,8556.8,Normal,0.7662,0.369,1.2067,0.3639,59.07
562,8542.4,8572.0,Normal,0.7676,0.3701,1.1908,0.3661,59.87
563,8557.6,8587.2,Normal,0.7663,0.3702,1.1988,0.3684,61.23
564,8572.8,8602.4,Normal,0.7643,0.3668,1.204,0.3665,62.71
565,8588.0,8617.6,Normal,0.7619,0.3685,1.2099,0.3695,64.06
566,8603.2,8632.8,Normal,0.7609,0.3666,1.2129,0.3707,65.16
567,8618.4,8648.0,Normal,0.7625,0.3675,1.1959,0.3694,65.5
568,8633.6,8663.2,Normal,0.7633,0.3706,1.2086,0.368,65.15
569,8648.8,8678.4,Normal,0.7626,0.371,1.2086,0.3673,64.36
570,8664.0,8693.6,Normal,0.7639,0.3739,1.2131,0.3613,63.05
571,8679.2,8708.8,Normal,0.7639,0.3732,1.2111,0.3618,61.55
572,8694.4,8724.0,Normal,0.7647,0.3722,1.2213,0.3716,60.18
573,8709.6,8739.2,Normal,0.7643,0.3707,1.2225,0.3739,59.12
574,8724.8,8754.4,Normal,0.7639,0.3665,1.2142,0.37,58.52
575,8740.0,8769.6,Normal,0.7678,0.3688,1.2143,0.3719,58.59
576,8755.2,8784.8,Normal,0.7676,0.3723,1.2167,0.3767,59.45
577,8770.4,8800.0,Normal,0.7606,0.3734,1.2276,0.3708,60.62
578,8785.6,8815.2,Normal,0.7612,0.371,1.2188,0.3738,61.91
579,8800.8,8830.4,Normal,0.7631,0.3697,1.2175,0.3698,63.49
580,8816.0,8845.6,Normal,0.7638,0.3676,1.2066,0.3651,64.77
581,8831.2,8860.8,Normal,0.7648,0.3668,1.2041,0.3655,65.27
582,8846.4,8876.0,Normal,0.7652,0.3696,1.195,0.3687,65.4
583,8861.6,8891.2,Normal,0.7639,0.3682,1.2007,0.3745,65.02
584,8876.8,8906.4,Normal,0.7626,0.3688,1.2153,0.3684,63.88
585,8892.0,8921.6,Normal,0.7619,0.3725,1.2126,0.3623,62.34
586,8907.2,8936.8,Normal,0.7648,0.3703,1.2252,0.3689,60.72
587,8922.4,8952.0,Normal,0.7686,0.3742,1.212,0.3715,59.51
588,8937.6,8967.2,Normal,0.7651,0.374,1.2148,0.3678,58.77
589,8952.8,8982.4,Normal,0.764,0.3687,1.2054,0.3688,58.52
590,8968.0,8997.6,Normal,0.7645,0.368,1.1857,0.3713,58.99
591,8983.2,9012.8,Normal,0.7626,0.3724,1.1852,0.3625,59.91
592,8998.4,9028.0,Normal,0.7649,0.3692,1.1821,0.3616,61.2
593,9013.6,9043.2,Normal,0.7613,0.3692,1.1974,0.372,62.87
594,9028.8,9058.4,Normal,0.7598,0.3715,1.2016,0.3674,64.3
595,9044.0,9073.6,Normal,0.7603,0.3686,1.1937,0.3606,65.11
596,9059.2,9088.8,Normal,0.7594,0.3681,1.2044,0.364,65.46
597,9074.4,9104.0,Normal,0.7612,0.3676,1.2106,0.3662,65.22
598,9089.6,9119.2,Normal,0.7607,0.3678,1.205,0.3649,64.26
599,9104.8,9134.4,Normal,0.7613,0.3734,1.2121,0.3654,62.87
600,9120.0,9149.6,Normal,0.7637,0.3706,1.2121,0.3676,61.42
601,9135.2,9164.8,Normal,0.7644,0.3685,1.1943,0.3659,60.13
602,9150.4,9180.0,Normal,0.7633,0.3716,1.2068,0.3655,59.15
603,9165.6,9195.2,Normal,0.7652,0.3679,1.2143,0.369,58.65
604,9180.8,9210.4,Normal,0.7641,0.3674,1.2143,0.3693,58.72
605,9196.0,9225.6,Normal,0.7641,0.3688,1.2063,0.3657,59.48
606,9211.2,9240.8,Normal,0.7656,0.3703,1.1982,0.3626,60.64
607,9226.4,9256.0,Normal,0.7677,0.3707,1.2117,0.3561,62.07
608,9241.6,9271.2,Normal,0.7652,0.3729,1.214,0.3644,63.62
609,9256.8,9286.4,Normal,0.7628,0.371,1.2016,0.3673,64.79
610,9272.0,9301.6,Normal,0.7614,0.3707,1.2104,0.3663,65.53
611,9287.2,9316.8,Normal,0.76,0.371,1.2065,0.3723,65.57
612,9302.4,9332.0,Normal,0.7615,0.3656,1.2145,0.3743,64.85
613,9317.6,9347.2,Normal,0.7638,0.3676,1.2015,0.3631,63.74
614,9332.8,9362.4,Normal,0.7614,0.3689,1.1911,0.3564,62.29
615,9348.0,9377.6,Normal,0.7608,0.3688,1.2029,0.363,60.7
616,9363.2,9392.8,Normal,0.7619,0.3732,1.2066,0.3574,59.34
617,9378.4,9408.0,Normal,0.7656,0.3664,1.2066,0.3688,58.62
618,9393.6,9423.2,Normal,0.7691,0.366,1.2076,0.3753,58.52
619,9408.8,9438.4,Normal,0.7661,0.3705,1.2148,0.3621,58.91
620,9424.0,9453.6,Normal,0.7621,0.3726,1.2098,0.3619,60.01
621,9439.2,9468.8,Normal,0.7655,0.3693,1.2018,0.3714,61.49
622,9454.4,9484.0,Normal,0.7651,0.37,1.2018,0.3643,62.87
623,9469.6,9499.2,Normal,0.7654,0.3707,1.2016,0.3601,64.3
624,9484.8,9514.4,Normal,0.7614,0.3683,1.2062,0.3543,65.32
625,9500.0,9529.6,Normal,0.757,0.3696,1.2125,0.3559,65.51
626,9515.2,9544.8,Normal,0.7634,0.3662,1.1958,0.3631,65.17
627,9530.4,9560.0,Normal,0.767,0.3652,1.2055,0.3638,64.3
628,9545.6,9575.2,Normal,0.7647,0.3713,1.2072,0.3652,62.91
629,9560.8,9590.4,Normal,0.7641,0.3733,1.1947,0.3617,61.35
630,9576.0,9605.6,Normal,0.7664,0.3707,1.1997,0.3605,60.01
631,9591.2,9620.8,Normal,0.7672,0.3694,1.1995,0.3563,59.13
632,9606.4,9636.0,Normal,0.7656,0.3687,1.2002,0.3581,58.63
633,9621.6,9651.2,Normal,0.7635,0.3669,1.2051,0.3677,58.67
634,9636.8,9666.4,Normal,0.7618,0.3727,1.2056,0.3721,59.34
635,9652.0,9681.6,Normal,0.763,0.3699,1.1941,0.372,60.57
636,9667.2,9696.8,Normal,0.7639,0.3706,1.2043,0.3675,62.15
637,9682.4,9712.0,Normal,0.7635,0.3755,1.2099,0.369,63.67
638,9697.6,9727.2,Normal,0.7647,0.3687,1.2099,0.3612,64.91
639,9712.8,9742.4,Normal,0.7608,0.3693,1.209,0.3672,65.42
640,9728.0,9757.6,Normal,0.7586,0.3688,1.2089,0.3635,65.28
641,9743.2,9772.8,Normal,0.7624,0.3652,1.1819,0.3593,64.69
642,9758.4,9788.0,Normal,0.7627,0.3719,1.1936,0.363,63.63
643,9773.6,9803.2,Normal,0.7654,0.3701,1.214,0.372,62.32
644,9788.8,9818.4,Normal,0.7669,0.3697,1.2072,0.3734,60.72
645,9804.0,9833.6,Normal,0.7671,0.3715,1.1965,0.372,59.4
646,9819.2,9848.8,Normal,0.7687,0.3659,1.2101,0.3757,58.72
647,9834.4,9864.0,Normal,0.7665,0.3664,1.2092,0.3715,58.6
648,9849.6,9879.2,Normal,0.7627,0.3684,1.2111,0.3639,59.03
649,9864.8,9894.4,Motion,0.7601,0.3665,1.2111,0.37,60.1
650,9880.0,9909.6,Motion,0.7627,0.3635,1.1913,0.3863,63.57
651,9895.2,9924.8,Motion,0.7639,0.3708,1.2142,0.4157,68.03
652,9910.4,9940.0,Motion,0.7607,0.3709,1.2142,0.4433,70.3
653,9925.6,9955.2,Motion,0.7607,0.3701,1.2094,0.4417,71.22
654,9940.8,9970.4,Motion,0.7638,0.3743,1.2259,0.4297,71.49
655,9956.0,9985.6,Motion,0.7625,0.3679,1.2034,0.4218,71.1
656,9971.2,10000.8,Motion,0.7598,0.3679,1.1856,0.4244,70.19
657,9986.4,10016.0,Motion,0.7596,0.369,1.2046,0.4062,68.92
658,10001.6,10031.2,Motion,0.7637,0.3698,1.22,0.4031,67.42
659,10016.8,10046.4,Motion,0.7664,0.3712,1.1974,0.4296,65.96
660,10032.0,10061.6,Motion,0.7655,0.3681,1.1844,0.4494,64.96
661,10047.2,10076.8,Motion,0.7661,0.3716,1.2161,0.4523,64.55
662,10062.4,10092.0,Motion,0.7696,0.3694,1.2151,0.4246,64.81
663,10077.6,10107.2,Motion,0.7648,0.3692,1.2009,0.4291,65.48
664,10092.8,10122.4,Motion,0.7629,0.3679,1.2098,0.4537,66.85
665,10108.0,10137.6,Motion,0.7616,0.3653,1.2029,0.449,68.38
666,10123.2,10152.8,Motion,0.7615,0.3642,1.1906,0.4564,69.67
667,10138.4,10168.0,Motion,0.761,0.3687,1.2033,0.4596,70.9
668,10153.6,10183.2,Motion,0.7598,0.3724,1.21,0.413,71.42
669,10168.8,10198.4,Motion,0.7615,0.3664,1.2014,0.4155,71.18
670,10184.0,10213.6,Motion,0.7601,0.3671,1.1997,0.4643,70.72
671,10199.2,10228.8,Motion,0.7594,0.3708,1.2084,0.4488,69.57
672,10214.4,10244.0,Motion,0.7651,0.3684,1.2196,0.4298,68.02
673,10229.6,10259.2,Motion,0.7634,0.3721,1.2196,0.4322,66.65
674,10244.8,10274.4,Motion,0.7614,0.3709,1.1878,0.4104,65.49
675,10260.0,10289.6,Motion,0.7657,0.366,1.2142,0.4177,64.81
676,10275.2,10304.8,Motion,0.7666,0.3679,1.2142,0.4176,64.53
677,10290.4,10320.0,Motion,0.7656,0.3732,1.2053,0.424,64.95
678,10305.6,10335.2,Motion,0.7656,0.3671,1.2053,0.4101,66.17
679,10320.8,10350.4,Motion,0.7633,0.3673,1.206,0.4055,67.6
680,10336.0,10365.6,Motion,0.7601,0.3722,1.2096,0.4449,69.05
681,10351.2,10380.8,Motion,0.7589,0.3688,1.2226,0.4389,70.29
682,10366.4,10396.0,Motion,0.7585,0.3694,1.2173,0.4297,71.14
683,10381.6,10411.2,Motion,0.763,0.3709,1.2197,0.4231,71.49
684,10396.8,10426.4,Motion,0.7654,0.3683,1.2199,0.4452,71.08
685,10412.0,10441.6,Motion,0.7611,0.3726,1.2213,0.4463,70.03
686,10427.2,10456.8,Motion,0.7635,0.3716,1.2126,0.4227,68.72
687,10442.4,10472.0,Motion,0.766,0.3708,1.2094,0.3998,67.31
688,10457.6,10487.2,Motion,0.7652,0.3747,1.2094,0.3879,65.92
689,10472.8,10502.4,Motion,0.7697,0.3692,1.2096,0.4241,64.96
690,10488.0,10517.6,Motion,0.769,0.3708,1.2176,0.4278,64.49
691,10503.2,10532.8,Motion,0.7642,0.3727,1.2145,0.4235,64.75
692,10518.4,10548.0,Motion,0.7635,0.3678,1.198,0.4112,65.71
693,10533.6,10563.2,Motion,0.7642,0.3698,1.2022,0.4076,66.98
694,10548.8,10578.4,Motion,0.7648,0.3745,1.223,0.4188,68.4
695,10564.0,10593.6,Motion,0.766,0.3674,1.223,0.4133,69.69
696,10579.2,10608.8,Motion,0.7659,0.3643,1.1869,0.4208,70.73
697,10594.4,10624.0,Motion,0.7604,0.3689,1.2009,0.4584,71.38
698,10609.6,10639.2,Motion,0.7618,0.37,1.1927,0.4343,71.5
699,10624.8,10654.4,Motion,0.7639,0.3697,1.2111,0.4097,70.78
700,10640.0,10669.6,Motion,0.7631,0.3656,1.2147,0.4326,69.47
701,10655.2,10684.8,Motion,0.7623,0.3658,1.2178,0.4348,68.02
702,10670.4,10700.0,Motion,0.7605,0.3701,1.204,0.4331,66.51
703,10685.6,10715.2,Motion,0.7644,0.3665,1.2,0.4326,65.38
704,10700.8,10730.4,Motion,0.7684,0.3653,1.1862,0.4304,64.72
705,10716.0,10745.6,Motion,0.7679,0.3664,1.1954,0.4163,64.65
