epoch_index,timestamp_start,timestamp_end,motion_type,motion_score,posture_label,posture_confidence,associated_sleep_event
432,3283.2,3297.6,Minor Movement,0.1283,Restless,0.75,
433,3290.8,3305.2,Minor Movement,0.1223,Restless,0.75,
434,3298.4,3312.8,Minor Movement,0.1734,Restless,0.75,
435,3306.0,3320.4,Minor Movement,0.1943,Active,0.577,
436,3313.6,3328.0,Minor Movement,0.167,Restless,0.75,
437,3321.2,3335.6,Minor Movement,0.1115,Restless,0.75,
438,3328.8,3343.2,Minor Movement,0.109,Restless,0.75,
439,3336.4,3350.8,Minor Movement,0.1229,Restless,0.75,
440,3344.0,3358.4,Minor Movement,0.1301,Restless,0.75,
441,3351.6,3366.0,Minor Movement,0.1602,Restless,0.75,
442,3359.2,3373.6,Minor Movement,0.1732,Restless,0.75,
443,3366.8,3381.2,Minor Movement,0.1482,Restless,0.75,
444,3374.4,3388.8,Minor Movement,0.1292,Restless,0.75,
445,3382.0,3396.4,Minor Movement,0.1498,Restless,0.75,
446,3389.6,3404.0,Minor Movement,0.1652,Restless,0.75,
447,3397.2,3411.6,Minor Movement,0.1588,Restless,0.75,
448,3404.8,3419.2,Minor Movement,0.143,Restless,0.75,
449,3412.4,3426.8,Minor Movement,0.1264,Restless,0.75,
450,3420.0,3434.4,Minor Movement,0.1505,Restless,0.75,
451,3427.6,3442.0,Minor Movement,0.1738,Restless,0.75,
452,3435.2,3449.6,Minor Movement,0.1425,Restless,0.75,
453,3442.8,3457.2,Minor Movement,0.127,Restless,0.75,
454,3450.4,3464.8,Minor Movement,0.1181,Restless,0.75,
455,3458.0,3472.4,Minor Movement,0.1223,Restless,0.75,
456,3465.6,3480.0,Minor Movement,0.1287,Restless,0.75,
457,3473.2,3487.6,Minor Movement,0.1278,Restless,0.75,
458,3480.8,3495.2,Minor Movement,0.1379,Restless,0.75,
459,3488.4,3502.8,Minor Movement,0.1572,Restless,0.75,
460,3496.0,3510.4,Minor Movement,0.1505,Restless,0.75,
461,3503.6,3518.0,Minor Movement,0.1531,Restless,0.75,
462,3511.2,3525.6,Minor Movement,0.1556,Restless,0.75,
463,3518.8,3533.2,Minor Movement,0.1653,Restless,0.75,
464,3526.4,3540.8,Minor Movement,0.1833,Active,0.551,
465,3534.0,3548.4,Minor Movement,0.1567,Restless,0.75,
466,3541.6,3556.0,Minor Movement,0.122,Restless,0.75,
467,3549.2,3563.6,Minor Movement,0.1489,Restless,0.75,
468,3556.8,3571.2,Minor Movement,0.1381,Restless,0.75,
469,3564.4,3578.8,Minor Movement,0.1413,Restless,0.75,
470,3572.0,3586.4,Minor Movement,0.1847,Active,0.541,
471,3579.6,3594.0,Minor Movement,0.165,Restless,0.75,
472,3587.2,3601.6,Minor Movement,0.1702,Restless,0.75,
473,3594.8,3609.2,Minor Movement,0.1824,Active,0.542,
474,3602.4,3616.8,Minor Movement,0.1788,Restless,0.75,
475,3610.0,3624.4,Minor Movement,0.1783,Restless,0.75,
476,3617.6,3632.0,Minor Movement,0.1543,Restless,0.75,
477,3625.2,3639.6,Minor Movement,0.1456,Restless,0.75,
478,3632.8,3647.2,Minor Movement,0.1412,Restless,0.75,
479,3640.4,3654.8,Minor Movement,0.1718,Restless,0.75,
480,3648.0,3662.4,Minor Movement,0.1756,Restless,0.75,
481,3655.6,3670.0,Minor Movement,0.1786,Restless,0.75,
482,3663.2,3677.6,Minor Movement,0.1985,Active,0.588,
483,3670.8,3685.2,Minor Movement,0.1891,Active,0.568,
484,3678.4,3692.8,Minor Movement,0.1488,Restless,0.75,
485,3686.0,3700.4,Minor Movement,0.1774,Restless,0.75,
486,3693.6,3708.0,Minor Movement,0.1819,Active,0.545,
487,3701.2,3715.6,Minor Movement,0.1653,Restless,0.75,
488,3708.8,3723.2,Minor Movement,0.1439,Restless,0.75,
489,3716.4,3730.8,Minor Movement,0.1471,Restless,0.75,
490,3724.0,3738.4,Minor Movement,0.1847,Active,0.55,
491,3731.6,3746.0,Minor Movement,0.1725,Restless,0.75,
492,3739.2,3753.6,Minor Movement,0.1432,Restless,0.75,
493,3746.8,3761.2,Minor Movement,0.1353,Restless,0.75,
494,3754.4,3768.8,Minor Movement,0.1228,Restless,0.75,
495,3762.0,3776.4,Minor Movement,0.1194,Restless,0.75,
496,3769.6,3784.0,Minor Movement,0.1455,Restless,0.75,
497,3777.2,3791.6,Minor Movement,0.1519,Restless,0.75,
498,3784.8,3799.2,Minor Movement,0.161,Restless,0.75,
499,3792.4,3806.8,Minor Movement,0.1654,Restless,0.75,
500,3800.0,3814.4,Minor Movement,0.1305,Restless,0.75,
501,3807.6,3822.0,Minor Movement,0.1575,Restless,0.75,
502,3815.2,3829.6,Minor Movement,0.1469,Restless,0.75,
503,3822.8,3837.2,Minor Movement,0.116,Restless,0.75,
504,3830.4,3844.8,Minor Movement,0.1354,Restless,0.75,
505,3838.0,3852.4,Minor Movement,0.1258,Restless,0.75,
506,3845.6,3860.0,Minor Movement,0.1296,Restless,0.75,
507,3853.2,3867.6,Minor Movement,0.148,Restless,0.75,
508,3860.8,3875.2,Minor Movement,0.164,Restless,0.75,
509,3868.4,3882.8,Minor Movement,0.1658,Restless,0.75,
510,3876.0,3890.4,Minor Movement,0.1375,Restless,0.75,
511,3883.6,3898.0,Minor Movement,0.1228,Restless,0.75,
512,3891.2,3905.6,Minor Movement,0.1584,Restless,0.75,
513,3898.8,3913.2,Minor Movement,0.1594,Restless,0.75,
514,3906.4,3920.8,Minor Movement,0.1417,Restless,0.75,
515,3914.0,3928.4,Minor Movement,0.1755,Restless,0.75,
516,3921.6,3936.0,Minor Movement,0.1558,Restless,0.75,
517,3929.2,3943.6,Minor Movement,0.137,Restless,0.75,
518,3936.8,3951.2,Minor Movement,0.1418,Restless,0.75,
519,3944.4,3958.8,Minor Movement,0.1784,Restless,0.75,
520,3952.0,3966.4,Minor Movement,0.1505,Restless,0.75,
521,3959.6,3974.0,Minor Movement,0.137,Restless,0.75,
522,3967.2,3981.6,Minor Movement,0.1913,Active,0.567,
523,3974.8,3989.2,Minor Movement,0.1571,Restless,0.75,
524,3982.4,3996.8,Minor Movement,0.1352,Restless,0.75,
525,3990.0,4004.4,Minor Movement,0.1184,Restless,0.75,
526,3997.6,4012.0,Minor Movement,0.141,Restless,0.75,
527,4005.2,4019.6,Minor Movement,0.202,Active,0.595,
528,4012.8,4027.2,Minor Movement,0.1522,Restless,0.75,
529,4020.4,4034.8,Minor Movement,0.1118,Restless,0.75,
530,4028.0,4042.4,Minor Movement,0.1272,Restless,0.75,
531,4035.6,4050.0,Minor Movement,0.1301,Restless,0.75,
532,4043.2,4057.6,Minor Movement,0.1483,Restless,0.75,
533,4050.8,4065.2,Minor Movement,0.1679,Restless,0.75,
534,4058.4,4072.8,Minor Movement,0.1593,Restless,0.75,
535,4066.0,4080.4,Minor Movement,0.1391,Restless,0.75,
536,4073.6,4088.0,Minor Movement,0.1238,Restless,0.75,
537,4081.2,4095.6,Minor Movement,0.1237,Restless,0.75,
538,4088.8,4103.2,Minor Movement,0.1782,Restless,0.75,
539,4096.4,4110.8,Minor Movement,0.1936,Active,0.573,
540,4104.0,4118.4,Minor Movement,0.1628,Restless,0.75,
541,4111.6,4126.0,Minor Movement,0.1482,Restless,0.75,
542,4119.2,4133.6,Minor Movement,0.1533,Restless,0.75,
543,4126.8,4141.2,Minor Movement,0.1475,Restless,0.75,
544,4134.4,4148.8,Minor Movement,0.1566,Restless,0.75,
545,4142.0,4156.4,Minor Movement,0.1633,Restless,0.75,
546,4149.6,4164.0,Minor Movement,0.1312,Restless,0.75,
547,4157.2,4171.6,Minor Movement,0.1488,Restless,0.75,
548,4164.8,4179.2,Minor Movement,0.1457,Restless,0.75,
549,4172.4,4186.8,Minor Movement,0.1567,Restless,0.75,
550,4180.0,4194.4,Minor Movement,0.1513,Restless,0.75,
551,4187.6,4202.0,Minor Movement,0.14,Restless,0.75,
552,4195.2,4209.6,Minor Movement,0.2287,Active,0.637,
553,4202.8,4217.2,Minor Movement,0.1998,Active,0.549,
554,4210.4,4224.8,Minor Movement,0.1247,Restless,0.75,
555,4218.0,4232.4,Minor Movement,0.1353,Restless,0.75,
556,4225.6,4240.0,Minor Movement,0.1349,Restless,0.75,
557,4233.2,4247.6,Minor Movement,0.1965,Active,0.58,
558,4240.8,4255.2,Minor Movement,0.2025,Active,0.603,
559,4248.4,4262.8,Minor Movement,0.1626,Restless,0.75,
560,4256.0,4270.4,Minor Movement,0.1337,Restless,0.75,
561,4263.6,4278.0,Minor Movement,0.1094,Restless,0.75,
562,4271.2,4285.6,Minor Movement,0.1224,Restless,0.75,
563,4278.8,4293.2,Minor Movement,0.1856,Restless,0.75,
564,4286.4,4300.8,Minor Movement,0.3416,Active,0.888,
565,4294.0,4308.4,Major Movement,0.4253,Active,1.0,
566,4301.6,4316.0,Minor Movement,0.2794,Active,0.741,
567,4309.2,4323.6,Still,0.0963,Restless,0.75,
568,4316.8,4331.2,Still,0.0964,Restless,0.75,
569,4324.4,4338.8,Minor Movement,0.1319,Restless,0.75,
570,4332.0,4346.4,Minor Movement,0.1266,Restless,0.75,
571,4339.6,4354.0,Minor Movement,0.1209,Restless,0.75,
572,4347.2,4361.6,Minor Movement,0.1635,Restless,0.75,
573,4354.8,4369.2,Minor Movement,0.1612,Restless,0.75,
574,4362.4,4376.8,Minor Movement,0.1531,Restless,0.75,
575,4370.0,4384.4,Minor Movement,0.1476,Restless,0.75,
576,4377.6,4392.0,Minor Movement,0.1114,Restless,0.75,
577,4385.2,4399.6,Still,0.0962,Restless,0.75,
578,4392.8,4407.2,Minor Movement,0.1012,Restless,0.75,
579,4400.4,4414.8,Minor Movement,0.1038,Restless,0.75,
580,4408.0,4422.4,Minor Movement,0.1418,Restless,0.75,
581,4415.6,4430.0,Minor Movement,0.1587,Restless,0.75,
582,4423.2,4437.6,Minor Movement,0.1343,Restless,0.75,
583,4430.8,4445.2,Minor Movement,0.1456,Restless,0.75,
584,4438.4,4452.8,Minor Movement,0.1357,Restless,0.75,
585,4446.0,4460.4,Minor Movement,0.1181,Restless,0.75,
586,4453.6,4468.0,Minor Movement,0.1258,Restless,0.75,
587,4461.2,4475.6,Minor Movement,0.1534,Restless,0.75,
588,4468.8,4483.2,Minor Movement,0.1505,Restless,0.75,
589,4476.4,4490.8,Minor Movement,0.1509,Restless,0.75,
590,4484.0,4498.4,Minor Movement,0.1272,Restless,0.75,
591,4491.6,4506.0,Minor Movement,0.1225,Restless,0.75,
592,4499.2,4513.6,Minor Movement,0.1417,Restless,0.75,
593,4506.8,4521.2,Minor Movement,0.1449,Restless,0.75,
594,4514.4,4528.8,Minor Movement,0.1851,Active,0.559,
595,4522.0,4536.4,Minor Movement,0.25,Active,0.68,
596,4529.6,4544.0,Minor Movement,0.2243,Active,0.608,
597,4537.2,4551.6,Minor Movement,0.2198,Active,0.606,
598,4544.8,4559.2,Minor Movement,0.207,Active,0.565,
599,4552.4,4566.8,Minor Movement,0.1182,Restless,0.75,
600,4560.0,4574.4,Minor Movement,0.1202,Restless,0.75,
601,4567.6,4582.0,Minor Movement,0.1304,Restless,0.75,
602,4575.2,4589.6,Minor Movement,0.1297,Restless,0.75,
603,4582.8,4597.2,Minor Movement,0.1158,Restless,0.75,
604,4590.4,4604.8,Minor Movement,0.128,Restless,0.75,
605,4598.0,4612.4,Minor Movement,0.1278,Restless,0.75,
606,4605.6,4620.0,Minor Movement,0.1163,Restless,0.75,
607,4613.2,4627.6,Minor Movement,0.1512,Restless,0.75,
608,4620.8,4635.2,Minor Movement,0.1647,Restless,0.75,
609,4628.4,4642.8,Minor Movement,0.2157,Active,0.591,
610,4636.0,4650.4,Minor Movement,0.2264,Active,0.624,
611,4643.6,4658.0,Minor Movement,0.168,Restless,0.75,
612,4651.2,4665.6,Minor Movement,0.1498,Restless,0.75,
613,4658.8,4673.2,Minor Movement,0.1398,Restless,0.75,
614,4666.4,4680.8,Minor Movement,0.1262,Restless,0.75,
615,4674.0,4688.4,Minor Movement,0.1263,Restless,0.75,
616,4681.6,4696.0,Minor Movement,0.2476,Active,0.671,
617,4689.2,4703.6,Minor Movement,0.2639,Active,0.719,
618,4696.8,4711.2,Minor Movement,0.1482,Restless,0.75,
619,4704.4,4718.8,Minor Movement,0.1208,Restless,0.75,
620,4712.0,4726.4,Minor Movement,0.1211,Restless,0.75,
621,4719.6,4734.0,Minor Movement,0.121,Restless,0.75,
622,4727.2,4741.6,Minor Movement,0.1057,Restless,0.75,
623,4734.8,4749.2,Minor Movement,0.1478,Restless,0.75,
624,4742.4,4756.8,Minor Movement,0.1734,Restless,0.75,
625,4750.0,4764.4,Minor Movement,0.1276,Restless,0.75,
626,4757.6,4772.0,Minor Movement,0.1408,Restless,0.75,
627,4765.2,4779.6,Minor Movement,0.1497,Restless,0.75,
628,4772.8,4787.2,Minor Movement,0.155,Restless,0.75,
629,4780.4,4794.8,Minor Movement,0.184,Active,0.554,
630,4788.0,4802.4,Minor Movement,0.1539,Restless,0.75,
631,4795.6,4810.0,Minor Movement,0.1371,Restless,0.75,
632,4803.2,4817.6,Minor Movement,0.1418,Restless,0.75,
633,4810.8,4825.2,Minor Movement,0.1541,Restless,0.75,
634,4818.4,4832.8,Minor Movement,0.1682,Restless,0.75,
635,4826.0,4840.4,Minor Movement,0.1637,Restless,0.75,
636,4833.6,4848.0,Minor Movement,0.1488,Restless,0.75,
637,4841.2,4855.6,Minor Movement,0.1613,Restless,0.75,
638,4848.8,4863.2,Minor Movement,0.1804,Restless,0.75,
639,4856.4,4870.8,Minor Movement,0.1505,Restless,0.75,
640,4864.0,4878.4,Minor Movement,0.1497,Restless,0.75,
641,4871.6,4886.0,Minor Movement,0.1456,Restless,0.75,
642,4879.2,4893.6,Minor Movement,0.1468,Restless,0.75,
643,4886.8,4901.2,Minor Movement,0.1695,Restless,0.75,
644,4894.4,4908.8,Minor Movement,0.1364,Restless,0.75,
645,4902.0,4916.4,Minor Movement,0.1651,Restless,0.75,
646,4909.6,4924.0,Minor Movement,0.1708,Restless,0.75,
647,4917.2,4931.6,Minor Movement,0.1272,Restless,0.75,
648,4924.8,4939.2,Minor Movement,0.1248,Restless,0.75,
649,4932.4,4946.8,Minor Movement,0.1452,Restless,0.75,
650,4940.0,4954.4,Minor Movement,0.1346,Restless,0.75,
651,4947.6,4962.0,Minor Movement,0.1272,Restless,0.75,
652,4955.2,4969.6,Minor Movement,0.1233,Restless,0.75,
653,4962.8,4977.2,Minor Movement,0.1068,Restless,0.75,
654,4970.4,4984.8,Minor Movement,0.1327,Restless,0.75,
655,4978.0,4992.4,Minor Movement,0.121,Restless,0.75,
656,4985.6,5000.0,Minor Movement,0.1206,Restless,0.75,
657,4993.2,5007.6,Minor Movement,0.1534,Restless,0.75,
658,5000.8,5015.2,Minor Movement,0.1968,Active,0.588,
659,5008.4,5022.8,Minor Movement,0.183,Active,0.552,
660,5016.0,5030.4,Minor Movement,0.1556,Restless,0.75,
661,5023.6,5038.0,Minor Movement,0.1664,Restless,0.75,
662,5031.2,5045.6,Minor Movement,0.1626,Restless,0.75,
663,5038.8,5053.2,Minor Movement,0.1403,Restless,0.75,
664,5046.4,5060.8,Minor Movement,0.1705,Restless,0.75,
665,5054.0,5068.4,Minor Movement,0.1722,Restless,0.75,
666,5061.6,5076.0,Minor Movement,0.1471,Restless,0.75,
667,5069.2,5083.6,Minor Movement,0.193,Active,0.579,
668,5076.8,5091.2,Minor Movement,0.1787,Restless,0.75,
669,5084.4,5098.8,Minor Movement,0.1476,Restless,0.75,
670,5092.0,5106.4,Minor Movement,0.1327,Restless,0.75,
671,5099.6,5114.0,Minor Movement,0.169,Restless,0.75,
672,5107.2,5121.6,Minor Movement,0.1852,Active,0.545,
673,5114.8,5129.2,Minor Movement,0.1415,Restless,0.75,
674,5122.4,5136.8,Minor Movement,0.1454,Restless,0.75,
675,5130.0,5144.4,Minor Movement,0.1514,Restless,0.75,
676,5137.6,5152.0,Minor Movement,0.1236,Restless,0.75,
677,5145.2,5159.6,Minor Movement,0.1724,Restless,0.75,
678,5152.8,5167.2,Minor Movement,0.2059,Active,0.62,
679,5160.4,5174.8,Minor Movement,0.1692,Restless,0.75,
680,5168.0,5182.4,Minor Movement,0.1577,Restless,0.75,
681,5175.6,5190.0,Minor Movement,0.142,Restless,0.75,
682,5183.2,5197.6,Minor Movement,0.166,Restless,0.75,
683,5190.8,5205.2,Minor Movement,0.1771,Restless,0.75,
684,5198.4,5212.8,Minor Movement,0.1486,Restless,0.75,
685,5206.0,5220.4,Minor Movement,0.1703,Restless,0.75,
686,5213.6,5228.0,Minor Movement,0.191,Active,0.576,
687,5221.2,5235.6,Minor Movement,0.1687,Restless,0.75,
688,5228.8,5243.2,Minor Movement,0.139,Restless,0.75,
689,5236.4,5250.8,Minor Movement,0.1137,Restless,0.75,
690,5244.0,5258.4,Still,0.0985,Restless,0.75,
691,5251.6,5266.0,Still,0.0941,Restless,0.75,
692,5259.2,5273.6,Minor Movement,0.1463,Restless,0.75,
693,5266.8,5281.2,Minor Movement,0.1724,Restless,0.75,
694,5274.4,5288.8,Minor Movement,0.1377,Restless,0.75,
695,5282.0,5296.4,Minor Movement,0.1398,Restless,0.75,
696,5289.6,5304.0,Minor Movement,0.1417,Restless,0.75,
697,5297.2,5311.6,Minor Movement,0.1398,Restless,0.75,
698,5304.8,5319.2,Minor Movement,0.1573,Restless,0.75,
699,5312.4,5326.8,Minor Movement,0.1635,Restless,0.75,
700,5320.0,5334.4,Minor Movement,0.1427,Restless,0.75,
701,5327.6,5342.0,Minor Movement,0.1222,Restless,0.75,
702,5335.2,5349.6,Minor Movement,0.138,Restless,0.75,
703,5342.8,5357.2,Minor Movement,0.1496,Restless,0.75,
704,5350.4,5364.8,Minor Movement,0.148,Restless,0.75,
705,5358.0,5372.4,Minor Movement,0.1237,Restless,0.75,
706,5365.6,5380.0,Minor Movement,0.1351,Restless,0.75,
707,5373.2,5387.6,Minor Movement,0.1291,Restless,0.75,
708,5380.8,5395.2,Minor Movement,0.1274,Restless,0.75,
709,5388.4,5402.8,Minor Movement,0.1469,Restless,0.75,
710,5396.0,5410.4,Minor Movement,0.1508,Restless,0.75,
711,5403.6,5418.0,Minor Movement,0.1578,Restless,0.75,
712,5411.2,5425.6,Minor Movement,0.1502,Restless,0.75,
713,5418.8,5433.2,Minor Movement,0.1645,Restless,0.75,
714,5426.4,5440.8,Minor Movement,0.1698,Restless,0.75,
715,5434.0,5448.4,Minor Movement,0.1588,Restless,0.75,
716,5441.6,5456.0,Minor Movement,0.143,Restless,0.75,
717,5449.2,5463.6,Minor Movement,0.1286,Restless,0.75,
718,5456.8,5471.2,Minor Movement,0.1235,Restless,0.75,
719,5464.4,5478.8,Minor Movement,0.1431,Restless,0.75,
720,5472.0,5486.4,Minor Movement,0.1446,Restless,0.75,
721,5479.6,5494.0,Minor Movement,0.1461,Restless,0.75,
722,5487.2,5501.6,Minor Movement,0.1562,Restless,0.75,
723,5494.8,5509.2,Minor Movement,0.1519,Restless,0.75,
724,5502.4,5516.8,Minor Movement,0.1417,Restless,0.75,
725,5510.0,5524.4,Minor Movement,0.1407,Restless,0.75,
726,5517.6,5532.0,Minor Movement,0.1392,Restless,0.75,
727,5525.2,5539.6,Minor Movement,0.1809,Restless,0.75,
728,5532.8,5547.2,Minor Movement,0.1941,Active,0.586,
729,5540.4,5554.8,Minor Movement,0.1643,Restless,0.75,
730,5548.0,5562.4,Minor Movement,0.1437,Restless,0.75,
731,5555.6,5570.0,Minor Movement,0.1191,Restless,0.75,
732,5563.2,5577.6,Minor Movement,0.1308,Restless,0.75,
733,5570.8,5585.2,Minor Movement,0.1643,Restless,0.75,
734,5578.4,5592.8,Minor Movement,0.1608,Restless,0.75,
735,5586.0,5600.4,Minor Movement,0.1366,Restless,0.75,
736,5593.6,5608.0,Minor Movement,0.1395,Restless,0.75,
737,5601.2,5615.6,Minor Movement,0.159,Restless,0.75,
738,5608.8,5623.2,Minor Movement,0.1571,Restless,0.75,
739,5616.4,5630.8,Minor Movement,0.1707,Restless,0.75,
740,5624.0,5638.4,Minor Movement,0.1847,Active,0.549,
741,5631.6,5646.0,Minor Movement,0.1596,Restless,0.75,
742,5639.2,5653.6,Minor Movement,0.1235,Restless,0.75,
743,5646.8,5661.2,Minor Movement,0.1208,Restless,0.75,
744,5654.4,5668.8,Minor Movement,0.1317,Restless,0.75,
745,5662.0,5676.4,Minor Movement,0.1302,Restless,0.75,
746,5669.6,5684.0,Minor Movement,0.1129,Restless,0.75,
747,5677.2,5691.6,Minor Movement,0.132,Restless,0.75,
748,5684.8,5699.2,Minor Movement,0.1387,Restless,0.75,
749,5692.4,5706.8,Minor Movement,0.1692,Restless,0.75,
750,5700.0,5714.4,Minor Movement,0.1851,Active,0.549,
751,5707.6,5722.0,Minor Movement,0.133,Restless,0.75,
752,5715.2,5729.6,Minor Movement,0.1644,Restless,0.75,
753,5722.8,5737.2,Minor Movement,0.203,Active,0.603,
754,5730.4,5744.8,Minor Movement,0.1625,Restless,0.75,
755,5738.0,5752.4,Minor Movement,0.1626,Restless,0.75,
756,5745.6,5760.0,Minor Movement,0.1787,Restless,0.75,
757,5753.2,5767.6,Minor Movement,0.1413,Restless,0.75,
758,5760.8,5775.2,Minor Movement,0.1481,Restless,0.75,
759,5768.4,5782.8,Minor Movement,0.1512,Restless,0.75,
760,5776.0,5790.4,Minor Movement,0.1214,Restless,0.75,
761,5783.6,5798.0,Minor Movement,0.1162,Restless,0.75,
762,5791.2,5805.6,Minor Movement,0.1385,Restless,0.75,
763,5798.8,5813.2,Minor Movement,0.1591,Restless,0.75,
764,5806.4,5820.8,Minor Movement,0.151,Restless,0.75,
765,5814.0,5828.4,Minor Movement,0.1363,Restless,0.75,
766,5821.6,5836.0,Minor Movement,0.1604,Restless,0.75,
767,5829.2,5843.6,Minor Movement,0.1617,Restless,0.75,
768,5836.8,5851.2,Minor Movement,0.1341,Restless,0.75,
769,5844.4,5858.8,Minor Movement,0.1267,Restless,0.75,
770,5852.0,5866.4,Minor Movement,0.1166,Restless,0.75,
771,5859.6,5874.0,Minor Movement,0.1262,Restless,0.75,
772,5867.2,5881.6,Minor Movement,0.1347,Restless,0.75,
773,5874.8,5889.2,Minor Movement,0.1124,Restless,0.75,
774,5882.4,5896.8,Minor Movement,0.1213,Restless,0.75,
775,5890.0,5904.4,Minor Movement,0.1376,Restless,0.75,
776,5897.6,5912.0,Minor Movement,0.1303,Restless,0.75,
777,5905.2,5919.6,Minor Movement,0.1411,Restless,0.75,
778,5912.8,5927.2,Minor Movement,0.1174,Restless,0.75,
779,5920.4,5934.8,Minor Movement,0.1447,Restless,0.75,
780,5928.0,5942.4,Minor Movement,0.162,Restless,0.75,
781,5935.6,5950.0,Minor Movement,0.1435,Restless,0.75,
782,5943.2,5957.6,Minor Movement,0.1708,Restless,0.75,
783,5950.8,5965.2,Minor Movement,0.1652,Restless,0.75,
784,5958.4,5972.8,Minor Movement,0.1426,Restless,0.75,
785,5966.0,5980.4,Minor Movement,0.1399,Restless,0.75,
786,5973.6,5988.0,Minor Movement,0.1488,Restless,0.75,
787,5981.2,5995.6,Minor Movement,0.1601,Restless,0.75,
788,5988.8,6003.2,Minor Movement,0.1593,Restless,0.75,
789,5996.4,6010.8,Minor Movement,0.1256,Restless,0.75,
790,6004.0,6018.4,Minor Movement,0.1064,Restless,0.75,
791,6011.6,6026.0,Minor Movement,0.1364,Restless,0.75,
792,6019.2,6033.6,Minor Movement,0.2174,Active,0.649,
793,6026.8,6041.2,Minor Movement,0.1969,Active,0.595,
794,6034.4,6048.8,Minor Movement,0.178,Restless,0.75,
795,6042.0,6056.4,Minor Movement,0.1942,Active,0.572,
796,6049.6,6064.0,Minor Movement,0.166,Restless,0.75,
797,6057.2,6071.6,Minor Movement,0.1721,Restless,0.75,
798,6064.8,6079.2,Minor Movement,0.146,Restless,0.75,
799,6072.4,6086.8,Minor Movement,0.1279,Restless,0.75,
800,6080.0,6094.4,Minor Movement,0.1593,Restless,0.75,
801,6087.6,6102.0,Minor Movement,0.1586,Restless,0.75,
802,6095.2,6109.6,Minor Movement,0.1941,Active,0.575,
803,6102.8,6117.2,Minor Movement,0.192,Active,0.567,
804,6110.4,6124.8,Minor Movement,0.1257,Restless,0.75,
805,6118.0,6132.4,Minor Movement,0.1081,Restless,0.75,
806,6125.6,6140.0,Minor Movement,0.1251,Restless,0.75,
807,6133.2,6147.6,Minor Movement,0.1569,Restless,0.75,
808,6140.8,6155.2,Minor Movement,0.1638,Restless,0.75,
809,6148.4,6162.8,Minor Movement,0.161,Restless,0.75,
810,6156.0,6170.4,Minor Movement,0.16,Restless,0.75,
811,6163.6,6178.0,Minor Movement,0.155,Restless,0.75,
812,6171.2,6185.6,Minor Movement,0.1443,Restless,0.75,
813,6178.8,6193.2,Minor Movement,0.1751,Restless,0.75,
814,6186.4,6200.8,Minor Movement,0.1835,Active,0.546,
815,6194.0,6208.4,Minor Movement,0.141,Restless,0.75,
816,6201.6,6216.0,Minor Movement,0.131,Restless,0.75,
817,6209.2,6223.6,Minor Movement,0.1417,Restless,0.75,
818,6216.8,6231.2,Minor Movement,0.1281,Restless,0.75,
819,6224.4,6238.8,Minor Movement,0.1174,Restless,0.75,
820,6232.0,6246.4,Minor Movement,0.1342,Restless,0.75,
821,6239.6,6254.0,Minor Movement,0.1477,Restless,0.75,
822,6247.2,6261.6,Minor Movement,0.1681,Restless,0.75,
823,6254.8,6269.2,Minor Movement,0.1611,Restless,0.75,
824,6262.4,6276.8,Minor Movement,0.1442,Restless,0.75,
825,6270.0,6284.4,Minor Movement,0.1381,Restless,0.75,
826,6277.6,6292.0,Minor Movement,0.1419,Restless,0.75,
827,6285.2,6299.6,Minor Movement,0.176,Restless,0.75,
828,6292.8,6307.2,Minor Movement,0.1574,Restless,0.75,
829,6300.4,6314.8,Minor Movement,0.1297,Restless,0.75,
830,6308.0,6322.4,Minor Movement,0.1629,Restless,0.75,
831,6315.6,6330.0,Minor Movement,0.1469,Restless,0.75,
832,6323.2,6337.6,Minor Movement,0.1385,Restless,0.75,
833,6330.8,6345.2,Minor Movement,0.1558,Restless,0.75,
834,6338.4,6352.8,Minor Movement,0.1404,Restless,0.75,
835,6346.0,6360.4,Minor Movement,0.1312,Restless,0.75,
836,6353.6,6368.0,Minor Movement,0.1571,Restless,0.75,
837,6361.2,6375.6,Minor Movement,0.1544,Restless,0.75,
838,6368.8,6383.2,Minor Movement,0.1296,Restless,0.75,
839,6376.4,6390.8,Minor Movement,0.1306,Restless,0.75,
840,6384.0,6398.4,Minor Movement,0.1398,Restless,0.75,
841,6391.6,6406.0,Minor Movement,0.1228,Restless,0.75,
842,6399.2,6413.6,Minor Movement,0.1396,Restless,0.75,
843,6406.8,6421.2,Minor Movement,0.1733,Restless,0.75,
844,6414.4,6428.8,Minor Movement,0.1558,Restless,0.75,
845,6422.0,6436.4,Minor Movement,0.1532,Restless,0.75,
846,6429.6,6444.0,Minor Movement,0.1405,Restless,0.75,
847,6437.2,6451.6,Minor Movement,0.1296,Restless,0.75,
848,6444.8,6459.2,Minor Movement,0.119,Restless,0.75,
849,6452.4,6466.8,Minor Movement,0.1266,Restless,0.75,
850,6460.0,6474.4,Minor Movement,0.1667,Restless,0.75,
851,6467.6,6482.0,Minor Movement,0.1699,Restless,0.75,
852,6475.2,6489.6,Minor Movement,0.1433,Restless,0.75,
853,6482.8,6497.2,Minor Movement,0.1336,Restless,0.75,
854,6490.4,6504.8,Minor Movement,0.1171,Restless,0.75,
855,6498.0,6512.4,Minor Movement,0.1252,Restless,0.75,
856,6505.6,6520.0,Minor Movement,0.1352,Restless,0.75,
857,6513.2,6527.6,Minor Movement,0.1519,Restless,0.75,
