epoch_index,timestamp_start,timestamp_end,motion_type,motion_score,posture_label,posture_confidence,associated_sleep_event
448,3404.8,3419.2,Major Movement,0.4624,Active,0.659,Motion
449,3412.4,3426.8,Major Movement,0.4643,Active,0.647,Motion
450,3420.0,3434.4,Major Movement,0.4679,Active,0.638,Motion
451,3427.6,3442.0,Major Movement,0.4431,Active,0.601,Motion
452,3435.2,3449.6,Major Movement,0.4623,Active,0.646,Motion
453,3442.8,3457.2,Major Movement,0.4826,Active,0.679,Motion
454,3450.4,3464.8,Major Movement,0.4412,Active,0.595,Motion
455,3458.0,3472.4,Major Movement,0.465,Active,0.654,Motion
456,3465.6,3480.0,Major Movement,0.4718,Active,0.673,Motion
457,3473.2,3487.6,Major Movement,0.4798,Active,0.72,Motion
458,3480.8,3495.2,Major Movement,0.4875,Active,0.705,Motion
459,3488.4,3502.8,Major Movement,0.4976,Active,0.696,Motion
460,3496.0,3510.4,Major Movement,0.4754,Active,0.66,Motion
461,3503.6,3518.0,Major Movement,0.4492,Active,0.646,Motion
462,3511.2,3525.6,Major Movement,0.4831,Active,0.676,Motion
463,3518.8,3533.2,Major Movement,0.4675,Active,0.643,Motion
464,3526.4,3540.8,Major Movement,0.4703,Active,0.667,Motion
465,3534.0,3548.4,Major Movement,0.4813,Active,0.672,Motion
466,3541.6,3556.0,Major Movement,0.4676,Active,0.643,Motion
467,3549.2,3563.6,Major Movement,0.4731,Active,0.654,Motion
468,3556.8,3571.2,Major Movement,0.4679,Active,0.632,Motion
469,3564.4,3578.8,Major Movement,0.4511,Active,0.625,Motion
470,3572.0,3586.4,Major Movement,0.4956,Active,0.69,Motion
471,3579.6,3594.0,Major Movement,0.4982,Active,0.704,Motion
472,3587.2,3601.6,Major Movement,0.4782,Active,0.686,Motion
473,3594.8,3609.2,Major Movement,0.4543,Active,0.626,Motion
474,3602.4,3616.8,Major Movement,0.4078,Active,0.56,Motion
475,3610.0,3624.4,Major Movement,0.4106,Active,0.567,Motion
476,3617.6,3632.0,Major Movement,0.4091,Active,0.562,Motion
477,3625.2,3639.6,Major Movement,0.4007,Active,0.553,Motion
478,3632.8,3647.2,Major Movement,0.4014,Active,0.542,
479,3640.4,3654.8,Major Movement,0.403,Active,0.553,
480,3648.0,3662.4,Major Movement,0.4096,Active,0.566,
481,3655.6,3670.0,Major Movement,0.4127,Active,0.566,
482,3663.2,3677.6,Major Movement,0.3896,Restless,0.75,
483,3670.8,3685.2,Major Movement,0.4017,Active,0.546,
484,3678.4,3692.8,Major Movement,0.4162,Active,0.585,
485,3686.0,3700.4,Major Movement,0.4083,Active,0.559,
486,3693.6,3708.0,Major Movement,0.402,Active,0.56,
487,3701.2,3715.6,Major Movement,0.4039,Active,0.562,
488,3708.8,3723.2,Major Movement,0.4054,Active,0.564,
489,3716.4,3730.8,Major Movement,0.3996,Active,0.546,
490,3724.0,3738.4,Major Movement,0.395,Active,0.544,
491,3731.6,3746.0,Major Movement,0.4118,Active,0.563,
492,3739.2,3753.6,Major Movement,0.4044,Active,0.559,
493,3746.8,3761.2,Major Movement,0.396,Active,0.549,
494,3754.4,3768.8,Major Movement,0.396,Active,0.554,
495,3762.0,3776.4,Major Movement,0.4012,Active,0.559,
496,3769.6,3784.0,Major Movement,0.3972,Active,0.551,
497,3777.2,3791.6,Major Movement,0.4098,Active,0.564,
498,3784.8,3799.2,Major Movement,0.4091,Active,0.562,
499,3792.4,3806.8,Major Movement,0.4141,Active,0.57,
500,3800.0,3814.4,Major Movement,0.4179,Active,0.572,
501,3807.6,3822.0,Major Movement,0.4119,Active,0.569,
502,3815.2,3829.6,Major Movement,0.4053,Active,0.566,
503,3822.8,3837.2,Major Movement,0.4109,Active,0.569,
504,3830.4,3844.8,Major Movement,0.4147,Active,0.567,
505,3838.0,3852.4,Major Movement,0.4097,Active,0.558,
506,3845.6,3860.0,Major Movement,0.4116,Active,0.561,
507,3853.2,3867.6,Major Movement,0.4162,Active,0.579,
508,3860.8,3875.2,Major Movement,0.398,Restless,0.75,
509,3868.4,3882.8,Major Movement,0.3999,Active,0.541,
510,3876.0,3890.4,Major Movement,0.414,Active,0.563,
511,3883.6,3898.0,Major Movement,0.4176,Active,0.575,
512,3891.2,3905.6,Major Movement,0.4253,Active,0.593,
513,3898.8,3913.2,Major Movement,0.4168,Active,0.578,
514,3906.4,3920.8,Major Movement,0.4071,Active,0.563,
515,3914.0,3928.4,Major Movement,0.395,Active,0.548,
516,3921.6,3936.0,Major Movement,0.4029,Active,0.559,
517,3929.2,3943.6,Major Movement,0.4128,Active,0.568,
518,3936.8,3951.2,Major Movement,0.4166,Active,0.583,
519,3944.4,3958.8,Major Movement,0.4107,Active,0.576,
520,3952.0,3966.4,Major Movement,0.4123,Active,0.564,
521,3959.6,3974.0,Major Movement,0.4092,Active,0.562,
522,3967.2,3981.6,Major Movement,0.4136,Active,0.577,
523,3974.8,3989.2,Major Movement,0.4144,Active,0.58,
524,3982.4,3996.8,Major Movement,0.4171,Active,0.577,
525,3990.0,4004.4,Major Movement,0.412,Active,0.572,
526,3997.6,4012.0,Major Movement,0.4071,Active,0.558,
527,4005.2,4019.6,Major Movement,0.4139,Active,0.564,
528,4012.8,4027.2,Major Movement,0.4106,Active,0.566,
529,4020.4,4034.8,Major Movement,0.4104,Active,0.567,
530,4028.0,4042.4,Major Movement,0.4156,Active,0.569,
531,4035.6,4050.0,Major Movement,0.4248,Active,0.586,
532,4043.2,4057.6,Major Movement,0.4203,Active,0.582,
533,4050.8,4065.2,Major Movement,0.4119,Active,0.567,
534,4058.4,4072.8,Major Movement,0.4132,Active,0.567,
535,4066.0,4080.4,Major Movement,0.4099,Active,0.56,
536,4073.6,4088.0,Major Movement,0.398,Active,0.551,
537,4081.2,4095.6,Major Movement,0.4026,Active,0.552,
538,4088.8,4103.2,Major Movement,0.4084,Active,0.565,
539,4096.4,4110.8,Major Movement,0.4214,Active,0.591,
540,4104.0,4118.4,Major Movement,0.4158,Active,0.583,
541,4111.6,4126.0,Major Movement,0.4214,Active,0.583,
542,4119.2,4133.6,Major Movement,0.4121,Active,0.572,
543,4126.8,4141.2,Major Movement,0.4144,Active,0.571,
544,4134.4,4148.8,Major Movement,0.411,Active,0.576,
545,4142.0,4156.4,Major Movement,0.4178,Active,0.577,
546,4149.6,4164.0,Major Movement,0.4186,Active,0.584,
547,4157.2,4171.6,Major Movement,0.3966,Active,0.543,
548,4164.8,4179.2,Major Movement,0.4016,Active,0.559,
549,4172.4,4186.8,Major Movement,0.4094,Active,0.561,
550,4180.0,4194.4,Major Movement,0.4108,Active,0.565,
551,4187.6,4202.0,Major Movement,0.4126,Active,0.567,
552,4195.2,4209.6,Major Movement,0.4042,Active,0.547,
553,4202.8,4217.2,Major Movement,0.401,Active,0.553,
554,4210.4,4224.8,Major Movement,0.4069,Active,0.562,
555,4218.0,4232.4,Major Movement,0.404,Active,0.554,
556,4225.6,4240.0,Major Movement,0.4173,Active,0.576,
557,4233.2,4247.6,Major Movement,0.4161,Active,0.579,
558,4240.8,4255.2,Major Movement,0.4108,Active,0.567,
559,4248.4,4262.8,Major Movement,0.4015,Active,0.553,
560,4256.0,4270.4,Major Movement,0.4114,Active,0.565,
561,4263.6,4278.0,Major Movement,0.4085,Active,0.563,
562,4271.2,4285.6,Major Movement,0.4083,Active,0.559,
563,4278.8,4293.2,Major Movement,0.4094,Active,0.571,Motion
564,4286.4,4300.8,Major Movement,0.4125,Active,0.569,Motion
565,4294.0,4308.4,Major Movement,0.4031,Active,0.564,Motion
566,4301.6,4316.0,Major Movement,0.4079,Active,0.567,Motion
567,4309.2,4323.6,Major Movement,0.5167,Active,0.719,Motion
568,4316.8,4331.2,Major Movement,0.5661,Active,0.896,Motion
569,4324.4,4338.8,Major Movement,0.5553,Active,0.888,Motion
570,4332.0,4346.4,Major Movement,0.5616,Active,0.866,Motion
571,4339.6,4354.0,Major Movement,0.5207,Active,0.813,Motion
572,4347.2,4361.6,Major Movement,0.5347,Active,0.87,Motion
573,4354.8,4369.2,Major Movement,0.553,Active,0.895,Motion
574,4362.4,4376.8,Major Movement,0.5453,Active,0.888,Motion
575,4370.0,4384.4,Major Movement,0.5035,Active,0.781,Motion
576,4377.6,4392.0,Major Movement,0.5112,Active,0.807,Motion
577,4385.2,4399.6,Major Movement,0.572,Active,0.928,Motion
578,4392.8,4407.2,Major Movement,0.5323,Active,0.828,Motion
579,4400.4,4414.8,Major Movement,0.523,Active,0.817,Motion
580,4408.0,4422.4,Major Movement,0.5532,Active,0.893,Motion
581,4415.6,4430.0,Major Movement,0.5028,Active,0.812,Motion
582,4423.2,4437.6,Major Movement,0.5253,Active,0.803,Motion
583,4430.8,4445.2,Major Movement,0.541,Active,0.826,Motion
584,4438.4,4452.8,Major Movement,0.5469,Active,0.907,Motion
585,4446.0,4460.4,Major Movement,0.5438,Active,0.954,Motion
586,4453.6,4468.0,Major Movement,0.5485,Active,0.908,Motion
587,4461.2,4475.6,Major Movement,0.5328,Active,0.852,Motion
588,4468.8,4483.2,Major Movement,0.5489,Active,0.873,Motion
589,4476.4,4490.8,Major Movement,0.5678,Active,0.894,Motion
590,4484.0,4498.4,Major Movement,0.5209,Active,0.834,Motion
591,4491.6,4506.0,Major Movement,0.4832,Active,0.847,Motion
592,4499.2,4513.6,Major Movement,0.4834,Active,0.862,Motion
593,4506.8,4521.2,Major Movement,0.5209,Active,0.775,Motion
594,4514.4,4528.8,Major Movement,0.5273,Active,0.782,Motion
595,4522.0,4536.4,Major Movement,0.5639,Active,0.914,Motion
596,4529.6,4544.0,Major Movement,0.5711,Active,0.964,Motion
597,4537.2,4551.6,Major Movement,0.582,Active,1.0,Motion
598,4544.8,4559.2,Major Movement,0.5444,Active,0.861,Motion
599,4552.4,4566.8,Major Movement,0.5292,Active,0.816,Motion
600,4560.0,4574.4,Major Movement,0.5542,Active,0.916,Motion
601,4567.6,4582.0,Major Movement,0.5607,Active,0.914,Motion
602,4575.2,4589.6,Major Movement,0.5857,Active,0.968,Motion
603,4582.8,4597.2,Major Movement,0.5831,Active,0.94,Motion
604,4590.4,4604.8,Major Movement,0.5448,Active,0.876,Motion
605,4598.0,4612.4,Major Movement,0.5483,Active,0.861,Motion
606,4605.6,4620.0,Major Movement,0.5037,Active,0.781,Motion
607,4613.2,4627.6,Major Movement,0.42,Active,0.634,Motion
608,4620.8,4635.2,Major Movement,0.4468,Active,0.702,Motion
609,4628.4,4642.8,Major Movement,0.5537,Active,0.913,Motion
610,4636.0,4650.4,Major Movement,0.5619,Active,0.887,Motion
611,4643.6,4658.0,Major Movement,0.5365,Active,0.822,Motion
612,4651.2,4665.6,Major Movement,0.5573,Active,0.918,Motion
613,4658.8,4673.2,Major Movement,0.5376,Active,0.856,Motion
614,4666.4,4680.8,Major Movement,0.5068,Active,0.773,Motion
615,4674.0,4688.4,Major Movement,0.5012,Active,0.715,Motion
616,4681.6,4696.0,Major Movement,0.4116,Active,0.574,Motion
617,4689.2,4703.6,Major Movement,0.4028,Active,0.566,Motion
618,4696.8,4711.2,Major Movement,0.4116,Active,0.572,Motion
619,4704.4,4718.8,Major Movement,0.4136,Active,0.571,Motion
620,4712.0,4726.4,Major Movement,0.4148,Active,0.576,
621,4719.6,4734.0,Major Movement,0.408,Active,0.567,
622,4727.2,4741.6,Major Movement,0.3952,Active,0.546,
623,4734.8,4749.2,Major Movement,0.3971,Active,0.548,
624,4742.4,4756.8,Major Movement,0.414,Active,0.564,
625,4750.0,4764.4,Major Movement,0.4127,Active,0.563,
626,4757.6,4772.0,Major Movement,0.4085,Active,0.563,
627,4765.2,4779.6,Major Movement,0.4173,Active,0.572,
628,4772.8,4787.2,Major Movement,0.4228,Active,0.578,
629,4780.4,4794.8,Major Movement,0.4145,Active,0.57,
630,4788.0,4802.4,Major Movement,0.4056,Active,0.554,
631,4795.6,4810.0,Major Movement,0.4002,Active,0.552,
632,4803.2,4817.6,Major Movement,0.395,Active,0.544,
633,4810.8,4825.2,Major Movement,0.402,Active,0.554,
634,4818.4,4832.8,Major Movement,0.4076,Active,0.569,
635,4826.0,4840.4,Major Movement,0.4117,Active,0.565,
636,4833.6,4848.0,Major Movement,0.4015,Active,0.551,
637,4841.2,4855.6,Major Movement,0.4015,Active,0.553,
638,4848.8,4863.2,Major Movement,0.4152,Active,0.578,
639,4856.4,4870.8,Major Movement,0.4128,Active,0.571,
640,4864.0,4878.4,Major Movement,0.4114,Active,0.576,
641,4871.6,4886.0,Major Movement,0.4234,Active,0.595,
642,4879.2,4893.6,Major Movement,0.4216,Active,0.595,
643,4886.8,4901.2,Major Movement,0.4093,Active,0.569,
644,4894.4,4908.8,Major Movement,0.3927,Active,0.546,
645,4902.0,4916.4,Major Movement,0.4107,Active,0.566,
646,4909.6,4924.0,Major Movement,0.4127,Active,0.577,
647,4917.2,4931.6,Major Movement,0.3987,Active,0.547,
648,4924.8,4939.2,Major Movement,0.4117,Active,0.57,
649,4932.4,4946.8,Major Movement,0.4081,Active,0.557,
650,4940.0,4954.4,Major Movement,0.4036,Active,0.555,
651,4947.6,4962.0,Major Movement,0.412,Active,0.564,
652,4955.2,4969.6,Major Movement,0.4071,Active,0.56,
653,4962.8,4977.2,Major Movement,0.4102,Active,0.558,
654,4970.4,4984.8,Major Movement,0.4125,Active,0.568,
655,4978.0,4992.4,Major Movement,0.4007,Active,0.546,
656,4985.6,5000.0,Major Movement,0.3971,Active,0.543,
657,4993.2,5007.6,Major Movement,0.4129,Active,0.567,
658,5000.8,5015.2,Major Movement,0.4155,Active,0.569,
659,5008.4,5022.8,Major Movement,0.4122,Active,0.572,
660,5016.0,5030.4,Major Movement,0.4112,Active,0.573,
661,5023.6,5038.0,Major Movement,0.412,Active,0.57,
662,5031.2,5045.6,Major Movement,0.4183,Active,0.575,
663,5038.8,5053.2,Major Movement,0.4143,Active,0.572,
664,5046.4,5060.8,Major Movement,0.4162,Active,0.568,
665,5054.0,5068.4,Major Movement,0.4189,Active,0.581,
666,5061.6,5076.0,Major Movement,0.412,Active,0.577,
667,5069.2,5083.6,Major Movement,0.4136,Active,0.577,
668,5076.8,5091.2,Major Movement,0.4087,Active,0.568,
669,5084.4,5098.8,Major Movement,0.4012,Active,0.564,
670,5092.0,5106.4,Major Movement,0.4046,Active,0.566,
671,5099.6,5114.0,Major Movement,0.4044,Active,0.565,
672,5107.2,5121.6,Major Movement,0.4141,Active,0.577,
673,5114.8,5129.2,Major Movement,0.4089,Active,0.568,
674,5122.4,5136.8,Major Movement,0.4078,Active,0.562,
675,5130.0,5144.4,Major Movement,0.4187,Active,0.579,
676,5137.6,5152.0,Major Movement,0.4176,Active,0.573,
677,5145.2,5159.6,Major Movement,0.4146,Active,0.569,
678,5152.8,5167.2,Major Movement,0.4119,Active,0.558,
679,5160.4,5174.8,Major Movement,0.4148,Active,0.56,
680,5168.0,5182.4,Major Movement,0.4236,Active,0.588,
681,5175.6,5190.0,Major Movement,0.4229,Active,0.582,
682,5183.2,5197.6,Major Movement,0.4066,Active,0.554,
683,5190.8,5205.2,Major Movement,0.4108,Active,0.554,
684,5198.4,5212.8,Major Movement,0.4167,Active,0.574,
685,5206.0,5220.4,Major Movement,0.4105,Active,0.565,
686,5213.6,5228.0,Major Movement,0.3965,Active,0.545,
687,5221.2,5235.6,Major Movement,0.4085,Active,0.553,
688,5228.8,5243.2,Major Movement,0.4008,Active,0.552,
689,5236.4,5250.8,Major Movement,0.4025,Active,0.56,
690,5244.0,5258.4,Major Movement,0.4177,Active,0.583,
691,5251.6,5266.0,Major Movement,0.4049,Active,0.559,
692,5259.2,5273.6,Major Movement,0.3943,Active,0.547,
693,5266.8,5281.2,Major Movement,0.4138,Active,0.572,
694,5274.4,5288.8,Major Movement,0.4111,Active,0.57,
695,5282.0,5296.4,Major Movement,0.4168,Active,0.569,
696,5289.6,5304.0,Major Movement,0.4141,Active,0.568,
697,5297.2,5311.6,Major Movement,0.4061,Active,0.562,
698,5304.8,5319.2,Major Movement,0.3908,Restless,0.75,
699,5312.4,5326.8,Major Movement,0.389,Restless,0.75,
700,5320.0,5334.4,Major Movement,0.3806,Restless,0.75,
701,5327.6,5342.0,Major Movement,0.3978,Restless,0.75,
702,5335.2,5349.6,Major Movement,0.4172,Active,0.564,
703,5342.8,5357.2,Major Movement,0.4154,Active,0.562,
704,5350.4,5364.8,Major Movement,0.4149,Active,0.573,
705,5358.0,5372.4,Major Movement,0.4159,Active,0.575,
706,5365.6,5380.0,Major Movement,0.4056,Active,0.544,
707,5373.2,5387.6,Major Movement,0.3959,Active,0.545,
708,5380.8,5395.2,Major Movement,0.4069,Active,0.557,
709,5388.4,5402.8,Major Movement,0.406,Active,0.554,
710,5396.0,5410.4,Major Movement,0.4141,Active,0.57,
711,5403.6,5418.0,Major Movement,0.419,Active,0.583,
712,5411.2,5425.6,Major Movement,0.415,Active,0.572,
713,5418.8,5433.2,Major Movement,0.409,Active,0.566,
714,5426.4,5440.8,Major Movement,0.3976,Active,0.546,
715,5434.0,5448.4,Major Movement,0.4034,Active,0.563,
716,5441.6,5456.0,Major Movement,0.4197,Active,0.579,
717,5449.2,5463.6,Major Movement,0.4214,Active,0.588,
718,5456.8,5471.2,Major Movement,0.4057,Active,0.566,
719,5464.4,5478.8,Major Movement,0.3998,Active,0.553,
720,5472.0,5486.4,Major Movement,0.4028,Active,0.553,
721,5479.6,5494.0,Major Movement,0.3979,Active,0.552,
722,5487.2,5501.6,Major Movement,0.4001,Active,0.548,
723,5494.8,5509.2,Major Movement,0.4095,Active,0.559,
724,5502.4,5516.8,Major Movement,0.4206,Active,0.581,
725,5510.0,5524.4,Major Movement,0.4009,Active,0.547,
726,5517.6,5532.0,Major Movement,0.3901,Restless,0.75,
727,5525.2,5539.6,Major Movement,0.4138,Active,0.568,
728,5532.8,5547.2,Major Movement,0.4084,Active,0.561,
729,5540.4,5554.8,Major Movement,0.4062,Active,0.553,
730,5548.0,5562.4,Major Movement,0.4001,Active,0.551,
731,5555.6,5570.0,Major Movement,0.4025,Active,0.549,
732,5563.2,5577.6,Major Movement,0.4064,Active,0.562,
733,5570.8,5585.2,Major Movement,0.4109,Active,0.567,
734,5578.4,5592.8,Major Movement,0.4137,Active,0.572,
735,5586.0,5600.4,Major Movement,0.4103,Active,0.566,
736,5593.6,5608.0,Major Movement,0.4055,Active,0.568,
737,5601.2,5615.6,Major Movement,0.4127,Active,0.572,
738,5608.8,5623.2,Major Movement,0.407,Active,0.561,
739,5616.4,5630.8,Major Movement,0.4064,Active,0.564,
740,5624.0,5638.4,Major Movement,0.4093,Active,0.569,
741,5631.6,5646.0,Major Movement,0.418,Active,0.581,
742,5639.2,5653.6,Major Movement,0.4171,Active,0.576,
743,5646.8,5661.2,Major Movement,0.4127,Active,0.575,
744,5654.4,5668.8,Major Movement,0.404,Active,0.564,
745,5662.0,5676.4,Major Movement,0.4047,Active,0.558,
746,5669.6,5684.0,Major Movement,0.4048,Active,0.559,
747,5677.2,5691.6,Major Movement,0.4169,Active,0.577,
748,5684.8,5699.2,Major Movement,0.4073,Active,0.556,
749,5692.4,5706.8,Major Movement,0.3949,Active,0.542,
750,5700.0,5714.4,Major Movement,0.4064,Active,0.559,
751,5707.6,5722.0,Major Movement,0.4131,Active,0.573,
752,5715.2,5729.6,Major Movement,0.4093,Active,0.562,
753,5722.8,5737.2,Major Movement,0.4053,Active,0.555,
754,5730.4,5744.8,Major Movement,0.4123,Active,0.569,
755,5738.0,5752.4,Major Movement,0.4053,Active,0.558,
756,5745.6,5760.0,Major Movement,0.4092,Active,0.559,
757,5753.2,5767.6,Major Movement,0.4038,Active,0.552,
758,5760.8,5775.2,Major Movement,0.4062,Active,0.561,
759,5768.4,5782.8,Major Movement,0.4096,Active,0.572,
760,5776.0,5790.4,Major Movement,0.4065,Active,0.561,
761,5783.6,5798.0,Major Movement,0.3995,Active,0.547,
762,5791.2,5805.6,Major Movement,0.4008,Active,0.549,
763,5798.8,5813.2,Major Movement,0.4018,Active,0.548,
764,5806.4,5820.8,Major Movement,0.4068,Active,0.556,
765,5814.0,5828.4,Major Movement,0.4019,Active,0.558,
766,5821.6,5836.0,Major Movement,0.3955,Active,0.555,
767,5829.2,5843.6,Major Movement,0.3971,Active,0.555,
768,5836.8,5851.2,Major Movement,0.4005,Active,0.555,
769,5844.4,5858.8,Major Movement,0.4085,Active,0.561,
770,5852.0,5866.4,Major Movement,0.4131,Active,0.567,
771,5859.6,5874.0,Major Movement,0.4069,Active,0.562,
772,5867.2,5881.6,Major Movement,0.4085,Active,0.558,
773,5874.8,5889.2,Major Movement,0.4152,Active,0.576,
774,5882.4,5896.8,Major Movement,0.4026,Active,0.55,
775,5890.0,5904.4,Major Movement,0.4073,Active,0.564,
776,5897.6,5912.0,Major Movement,0.4167,Active,0.571,
777,5905.2,5919.6,Major Movement,0.4169,Active,0.579,
778,5912.8,5927.2,Major Movement,0.4161,Active,0.578,
779,5920.4,5934.8,Major Movement,0.4152,Active,0.574,
780,5928.0,5942.4,Major Movement,0.4084,Active,0.557,
781,5935.6,5950.0,Major Movement,0.3985,Active,0.549,
782,5943.2,5957.6,Major Movement,0.4023,Active,0.551,
783,5950.8,5965.2,Major Movement,0.4022,Active,0.54,
784,5958.4,5972.8,Major Movement,0.4006,Active,0.547,
785,5966.0,5980.4,Major Movement,0.4054,Active,0.558,
786,5973.6,5988.0,Major Movement,0.4068,Active,0.558,
787,5981.2,5995.6,Major Movement,0.4033,Active,0.545,
788,5988.8,6003.2,Major Movement,0.394,Active,0.546,
789,5996.4,6010.8,Major Movement,0.4052,Active,0.553,
790,6004.0,6018.4,Major Movement,0.4112,Active,0.575,
791,6011.6,6026.0,Major Movement,0.4168,Active,0.584,
792,6019.2,6033.6,Major Movement,0.4258,Active,0.601,
793,6026.8,6041.2,Major Movement,0.4309,Active,0.606,
794,6034.4,6048.8,Major Movement,0.418,Active,0.585,
795,6042.0,6056.4,Major Movement,0.4023,Active,0.559,
796,6049.6,6064.0,Major Movement,0.3977,Active,0.545,
797,6057.2,6071.6,Major Movement,0.4068,Active,0.556,
798,6064.8,6079.2,Major Movement,0.3976,Active,0.545,
799,6072.4,6086.8,Major Movement,0.4021,Active,0.545,
800,6080.0,6094.4,Major Movement,0.4099,Active,0.561,
801,6087.6,6102.0,Major Movement,0.3979,Active,0.542,
802,6095.2,6109.6,Major Movement,0.4,Active,0.547,
803,6102.8,6117.2,Major Movement,0.4102,Active,0.566,
804,6110.4,6124.8,Major Movement,0.4007,Active,0.553,
805,6118.0,6132.4,Major Movement,0.395,Active,0.543,
806,6125.6,6140.0,Major Movement,0.4174,Active,0.574,
807,6133.2,6147.6,Major Movement,0.4194,Active,0.579,
808,6140.8,6155.2,Major Movement,0.4034,Active,0.556,
809,6148.4,6162.8,Major Movement,0.3976,Active,0.552,
810,6156.0,6170.4,Major Movement,0.4228,Active,0.588,
811,6163.6,6178.0,Major Movement,0.4255,Active,0.597,
812,6171.2,6185.6,Major Movement,0.4203,Active,0.584,
813,6178.8,6193.2,Major Movement,0.4076,Active,0.561,
814,6186.4,6200.8,Major Movement,0.3946,Active,0.552,
815,6194.0,6208.4,Major Movement,0.3952,Active,0.547,
816,6201.6,6216.0,Major Movement,0.4069,Active,0.561,
817,6209.2,6223.6,Major Movement,0.4142,Active,0.578,
818,6216.8,6231.2,Major Movement,0.4143,Active,0.573,
819,6224.4,6238.8,Major Movement,0.4109,Active,0.572,
820,6232.0,6246.4,Major Movement,0.4134,Active,0.573,
821,6239.6,6254.0,Major Movement,0.4053,Active,0.557,
822,6247.2,6261.6,Major Movement,0.4062,Active,0.558,
823,6254.8,6269.2,Major Movement,0.4066,Active,0.566,
824,6262.4,6276.8,Major Movement,0.416,Active,0.576,
825,6270.0,6284.4,Major Movement,0.4128,Active,0.566,
826,6277.6,6292.0,Major Movement,0.4057,Active,0.556,
827,6285.2,6299.6,Major Movement,0.3916,Active,0.543,
828,6292.8,6307.2,Major Movement,0.4027,Active,0.55,
829,6300.4,6314.8,Major Movement,0.4086,Active,0.557,
830,6308.0,6322.4,Major Movement,0.4089,Active,0.565,
831,6315.6,6330.0,Major Movement,0.4094,Active,0.564,
832,6323.2,6337.6,Major Movement,0.4158,Active,0.572,
833,6330.8,6345.2,Major Movement,0.4098,Active,0.56,
834,6338.4,6352.8,Major Movement,0.4129,Active,0.573,
835,6346.0,6360.4,Major Movement,0.4051,Active,0.557,
836,6353.6,6368.0,Major Movement,0.3829,Restless,0.75,
837,6361.2,6375.6,Major Movement,0.4014,Active,0.549,
838,6368.8,6383.2,Major Movement,0.3973,Active,0.549,
839,6376.4,6390.8,Major Movement,0.4092,Active,0.563,
840,6384.0,6398.4,Major Movement,0.4032,Active,0.565,
841,6391.6,6406.0,Major Movement,0.4113,Active,0.576,
842,6399.2,6413.6,Major Movement,0.4152,Active,0.581,
843,6406.8,6421.2,Major Movement,0.4155,Active,0.571,
844,6414.4,6428.8,Major Movement,0.4149,Active,0.572,
845,6422.0,6436.4,Major Movement,0.4212,Active,0.588,
846,6429.6,6444.0,Major Movement,0.4043,Active,0.555,
847,6437.2,6451.6,Major Movement,0.3969,Active,0.542,
848,6444.8,6459.2,Major Movement,0.4044,Active,0.561,
849,6452.4,6466.8,Major Movement,0.4076,Active,0.557,
850,6460.0,6474.4,Major Movement,0.4058,Active,0.56,
851,6467.6,6482.0,Major Movement,0.408,Active,0.562,
852,6475.2,6489.6,Major Movement,0.4186,Active,0.575,
853,6482.8,6497.2,Major Movement,0.4272,Active,0.591,
854,6490.4,6504.8,Major Movement,0.4222,Active,0.588,
855,6498.0,6512.4,Major Movement,0.4177,Active,0.575,
856,6505.6,6520.0,Major Movement,0.418,Active,0.569,
857,6513.2,6527.6,Major Movement,0.4108,Active,0.565,
858,6520.8,6535.2,Major Movement,0.4135,Active,0.578,
859,6528.4,6542.8,Major Movement,0.4073,Active,0.568,
860,6536.0,6550.4,Major Movement,0.3997,Active,0.551,
861,6543.6,6558.0,Major Movement,0.405,Active,0.558,
862,6551.2,6565.6,Major Movement,0.4146,Active,0.573,
863,6558.8,6573.2,Major Movement,0.3965,Active,0.541,
864,6566.4,6580.8,Major Movement,0.3947,Active,0.541,
865,6574.0,6588.4,Major Movement,0.4161,Active,0.581,
866,6581.6,6596.0,Major Movement,0.4099,Active,0.571,
867,6589.2,6603.6,Major Movement,0.4102,Active,0.572,
868,6596.8,6611.2,Major Movement,0.416,Active,0.577,
869,6604.4,6618.8,Major Movement,0.4071,Active,0.566,
870,6612.0,6626.4,Major Movement,0.3997,Active,0.556,
871,6619.6,6634.0,Major Movement,0.403,Active,0.553,
872,6627.2,6641.6,Major Movement,0.4133,Active,0.563,
873,6634.8,6649.2,Major Movement,0.413,Active,0.568,
874,6642.4,6656.8,Major Movement,0.407,Active,0.55,
875,6650.0,6664.4,Major Movement,0.3963,Active,0.543,
876,6657.6,6672.0,Major Movement,0.4024,Active,0.552,
877,6665.2,6679.6,Major Movement,0.4044,Active,0.557,
878,6672.8,6687.2,Major Movement,0.4118,Active,0.567,
879,6680.4,6694.8,Major Movement,0.4186,Active,0.575,
880,6688.0,6702.4,Major Movement,0.4188,Active,0.579,
881,6695.6,6710.0,Major Movement,0.4192,Active,0.577,
882,6703.2,6717.6,Major Movement,0.4054,Active,0.553,
883,6710.8,6725.2,Major Movement,0.3891,Restless,0.75,
884,6718.4,6732.8,Major Movement,0.3979,Active,0.544,
885,6726.0,6740.4,Major Movement,0.395,Restless,0.75,
886,6733.6,6748.0,Major Movement,0.3945,Active,0.542,
887,6741.2,6755.6,Major Movement,0.4036,Active,0.551,
888,6748.8,6763.2,Major Movement,0.419,Active,0.591,
889,6756.4,6770.8,Major Movement,0.4206,Active,0.584,
