time_sec,phase,chest_displacement,breathing_wave,heart_wave
31.5,-0.4656140454670624,-0.4656140454670624,-0.16769020684783298,-0.027850210294332847
31.55,-0.36305548965979484,-0.36305548965979484,-0.16968177199144502,-0.01964119145358821
31.6,-0.3754013078024345,-0.3754013078024345,-0.15626024126374674,-0.005628323668708399
31.65,-0.46934856642538636,-0.46934856642538636,-0.13150528739827688,0.0109654098310958
31.7,-0.38469573243131555,-0.38469573243131555,-0.1268783239376662,0.023553502362616937
31.75,-0.3922171078534956,-0.3922171078534956,-0.11051866197496231,0.032938911177433736
31.8,-0.354109812407,-0.354109812407,-0.0989761721206055,0.035495650559883185
31.85,-0.2491938324659309,-0.2491938324659309,-0.09447576361073542,0.030427688087450857
31.9,-0.2765959226354,-0.2765959226354,-0.07389443854656053,0.021221485122883525
31.95,-0.1321759341492524,-0.1321759341492524,-0.07347461714121784,0.005949098622112321
32.0,0.048007762518643374,0.048007762518643374,-0.07659540789131317,-0.010645988506425891
32.05,0.060146711444397455,0.060146711444397455,-0.059277187924584605,-0.022724896996444834
32.1,0.25776580515087555,0.25776580515087555,-0.063442096386401,-0.032366970395354584
32.15,0.42765482090876,0.42765482090876,-0.06327332793581963,-0.03527611680015171
32.2,0.27998531411197103,0.27998531411197103,-0.024659108875863044,-0.027559345986692577
32.25,0.46427570600230705,0.46427570600230705,-0.025512801642713582,-0.01903361291681319
32.3,0.4437101176338439,0.4437101176338439,-0.0015797250381936335,-0.0048385012313626125
32.35,0.2912188655699012,0.2912188655699012,0.03801214116645194,0.011264377116487503
32.4,0.3580959571918728,0.3580959571918728,0.05036317713603224,0.021750666118598334
32.45,0.3515543319998422,0.3515543319998422,0.07045510923374311,0.02816851581311554
32.5,0.3746157025202978,0.3746157025202978,0.08575019504932914,0.027942814958971943
32.55,0.44191664853694057,0.44191664853694057,0.09415312042588501,0.02102966240219455
32.6,0.5370788293028105,0.5370788293028105,0.09781632624685434,0.009157781914504495
32.65,0.6371250259373001,0.6371250259373001,0.09974570878341756,-0.0048615434320075715
32.7,0.7262614862797697,0.7262614862797697,0.10155014358050438,-0.017877037024539494
32.75,0.8813744380886951,0.8813744380886951,0.09475982062716914,-0.02810882228086138
32.8,0.8935090592551129,0.8935090592551129,0.10432711645768339,-0.03075374819040503
32.85,0.957128427933492,0.957128427933492,0.10726391827517752,-0.02753768738045787
32.9,0.8666461117181204,0.8666461117181204,0.127536564142383,-0.01638474041711256
32.95,0.9096509505970781,0.9096509505970781,0.13088892174366323,-0.0030772930412060868
33.0,0.7720244879977131,0.7720244879977131,0.15454614204413333,0.013509833280760402
33.05,0.7581453474713963,0.7581453474713963,0.16223370611947618,0.026007745225584973
33.1,0.6533888989911238,0.6533888989911238,0.17874379980913382,0.03434416874467835
33.15,0.755711290964954,0.755711290964954,0.16871347914513082,0.03293412400200868
33.2,0.6703267216724061,0.6703267216724061,0.17925963099283174,0.02690759293739333
33.25,0.6138517368329977,0.6138517368329977,0.18431159524230634,0.014858866718527583
33.3,0.6005305308850003,0.6005305308850003,0.18227810098663377,-0.0008167186377083593
33.35,0.74575681772894,0.74575681772894,0.15979568518291065,-0.01839952790539529
33.4,0.7479127710802644,0.7479127710802644,0.15287508069143252,-0.030750077591535876
33.45,0.7511083744990275,0.7511083744990275,0.14462390710690898,-0.037381729649156745
33.5,0.7300045094255816,0.7300045094255816,0.1386590716082153,-0.03680570828678242
33.55,0.7008513772972979,0.7008513772972979,0.13252065801918933,-0.0294868049709343
33.6,0.5846720689712215,0.5846720689712215,0.13564106337990406,-0.015993118792163457
33.65,0.46825772342167055,0.46825772342167055,0.1379558960345304,-6.94057269019843e-05
33.7,0.35107692389081535,0.35107692389081535,0.13937363324958088,0.015223549044691687
33.75,0.25695731111237036,0.25695731111237036,0.1363065145145208,0.026658235520139482
33.8,0.11817597679498552,0.11817597679498552,0.13730323280700227,0.03297391942535224
33.85,-0.06792171475458193,-0.06792171475458193,0.14244170721368976,0.03321471414386644
33.9,0.05203737605701998,0.05203737605701998,0.10916865475360917,0.023135152573312796
33.95,-0.0010442902935023915,-0.0010442902935023915,0.09551027659029432,0.010784679233436869
34.0,-0.009904424566681872,-0.009904424566681872,0.0758788391995746,-0.004048056961779649
34.05,-0.0514262547633616,-0.0514262547633616,0.05943094049783815,-0.017354703302385744
34.1,-0.04477628237255858,-0.04477628237255858,0.03722009052472741,-0.027390967841223725
34.15,0.028422647811270782,0.028422647811270782,0.007148204147175689,-0.032328931673352504
34.2,-0.03088524026378038,-0.03088524026378038,-0.00656806911233602,-0.02869878381112651
34.25,-0.2397455508926002,-0.2397455508926002,-0.0018332153084192008,-0.01697494804174566
34.3,-0.32431399656820337,-0.32431399656820337,-0.011370316072726145,-0.002891192109607599
34.35,-0.4062694431658438,-0.4062694431658438,-0.02095139010564586,0.012119313689878638
34.4,-0.5361333417324302,-0.5361333417324302,-0.02427997338828899,0.02543149570364308
34.45,-0.722303302971147,-0.722303302971147,-0.02092776116467816,0.034312377662154274
34.5,-0.717473464304642,-0.717473464304642,-0.03998026066630646,0.03385564130132624
34.55,-0.8379200765892043,-0.8379200765892043,-0.04423019091416936,0.028145438693069697
34.6,-0.8040524132408372,-0.8040524132408372,-0.06662415511369343,0.014892276149507944
34.65,-0.8197656711509029,-0.8197656711509029,-0.08245582059500138,-0.0007132423211646889
34.7,-0.636988509926776,-0.636988509926776,-0.1210125931740525,-0.018717704703296378
34.75,-0.622696468604414,-0.622696468604414,-0.13790316363460237,-0.030979090572381962
34.8,-0.5914380340534099,-0.5914380340534099,-0.15505535823166416,-0.03728476344808344
34.85,-0.5458196559892595,-0.5458196559892595,-0.17170103400854575,-0.036198554061922406
34.9,-0.7652408541105741,-0.7652408541105741,-0.15441060323766964,-0.024256767969721753
34.95,-0.7963441434937168,-0.7963441434937168,-0.1579069701911071,-0.009302136908399676
35.0,-0.7577588526553992,-0.7577588526553992,-0.16796567243106403,0.0071482801573145545
35.05,-0.8195001352336737,-0.8195001352336737,-0.16425858675706334,0.02372533590322616
35.1,-0.9059702061209074,-0.9059702061209074,-0.1561740371041042,0.036009586318871606
35.15,-0.9429179564229436,-0.9429179564229436,-0.1526450361648404,0.040545484740191984
35.2,-0.9445626272772703,-0.9445626272772703,-0.15223106161195044,0.036573971182028736
35.25,-0.8233893776002615,-0.8233893776002615,-0.16535912725851154,0.02383118131421776
35.3,-0.8235444460317863,-0.8235444460317863,-0.16261494866142123,0.008088233463265817
35.35,-0.6737125325253678,-0.6737125325253678,-0.17619549485085037,-0.01063692499213049
35.4,-0.6522840549845881,-0.6522840549845881,-0.1730037215820769,-0.02495439801074595
35.45,-0.5191201285646453,-0.5191201285646453,-0.18118044517176488,-0.034989552213624285
35.5,-0.37952152819096674,-0.37952152819096674,-0.18831350433509145,-0.03757798240346108
35.55,-0.3897798916938531,-0.3897798916938531,-0.17569895093606966,-0.030501425863023488
35.6,-0.38970212158278417,-0.38970212158278417,-0.16234005642875887,-0.017442654349225286
35.65,-0.35093902066157784,-0.35093902066157784,-0.15184835837023586,-0.0016677321391362723
35.7,-0.3490631553267719,-0.3490631553267719,-0.13596267545719326,0.014385153300040827
35.75,-0.4985122797114247,-0.4985122797114247,-0.1010690317102485,0.028977318038253756
35.8,-0.41006197164141706,-0.41006197164141706,-0.09413937432224849,0.03457905917891079
35.85,-0.3299053877698966,-0.3299053877698966,-0.08571065039264805,0.03335727988674086
35.9,-0.2637034021081913,-0.2637034021081913,-0.07568615197558781,0.025753799841123737
35.95,-0.14900114485233912,-0.14900114485233912,-0.07112545276771283,0.012561796055972796
36.0,-0.003918327086052654,-0.003918327086052654,-0.06992148641520368,-0.003395494924085009
36.05,0.2086010698219857,0.2086010698219857,-0.07602710586067044,-0.01944837006468657
36.1,0.3407606452368435,0.3407606452368435,-0.0719166606059634,-0.030498852008787703
36.15,0.27844012683715663,0.27844012683715663,-0.043640485564763055,-0.03266982105148618
36.2,0.3930774001787685,0.3930774001787685,-0.03610831750889131,-0.029879801615703847
36.25,0.3967785345771851,0.3967785345771851,-0.014718509773559856,-0.01908281984151321
36.3,0.32904693310123373,0.32904693310123373,0.01502323219966636,-0.003218832976554135
36.35,0.4112252028426462,0.4112252028426462,0.02660992435063404,0.011333675077198914
36.4,0.4289658922538857,0.4289658922538857,0.0449060677002111,0.023861052219428656
36.45,0.4078088670123264,0.4078088670123264,0.0672105319767296,0.031201489841776106
36.5,0.43557608460535013,0.43557608460535013,0.08236701163768483,0.030681049489290107
36.55,0.38601998350430683,0.38601998350430683,0.10520131962833892,0.02411400725474258
36.6,0.577486546268801,0.577486546268801,0.0978684078049005,0.009146262096834206
36.65,0.5732641847971824,0.5732641847971824,0.1122661946239655,-0.005421687001827929
36.7,0.7253084856260725,0.7253084856260725,0.10694219097222453,-0.020767149644801267
36.75,0.8301030548250335,0.8301030548250335,0.10606397521108936,-0.031176444495176772
36.8,0.9148403838681475,0.9148403838681475,0.10660160394610217,-0.0350222838868358
36.85,0.9102532225015869,0.9102532225015869,0.11721239216574526,-0.030849968169307816
36.9,0.8652178117834578,0.8652178117834578,0.1315413090028843,-0.020245772615485186
36.95,0.761230172481958,0.761230172481958,0.1519705619270851,-0.00516420503049832
37.0,0.8660590698500499,0.8660590698500499,0.1460513392330803,0.008000955885441818
37.05,0.7063015515102193,0.7063015515102193,0.16987321733044405,0.022545615792441537
37.1,0.6403622845480709,0.6403622845480709,0.1809862468103539,0.031216133971032654
37.15,0.6279734684972144,0.6279734684972144,0.18348469327326433,0.032903951258176245
37.2,0.5678735490651591,0.5678735490651591,0.1898252626388462,0.028590654502139226
37.25,0.597900356263285,0.597900356263285,0.18305185227087958,0.01743776129479218
37.3,0.669994727435141,0.669994727435141,0.16968324210333868,0.002207310104477735
37.35,0.6966664850370115,0.6966664850370115,0.1599842947225764,-0.013050568097784432
37.4,0.7104117669547536,0.7104117669547536,0.15084068288953154,-0.025647546312068673
37.45,0.7910627305536617,0.7910627305536617,0.1325415358848637,-0.03392140783832446
37.5,0.6987752233415051,0.6987752233415051,0.13417306813280558,-0.033108318550143415
37.55,0.6843874619099498,0.6843874619099498,0.12584071587531295,-0.02649102651669569
37.6,0.48437587386587594,0.48437587386587594,0.13900390496463078,-0.012216418883276625
37.65,0.49898917155857525,0.49898917155857525,0.1255986671276707,0.00161676968543733
37.7,0.3631044784025711,0.3631044784025711,0.1292156263105407,0.016490560458027603
37.75,0.17091338978531204,0.17091338978531204,0.13834465693077166,0.028122255584172494
37.8,0.06903288448752665,0.06903288448752665,0.13514248356285288,0.0324689908336876
37.85,0.08337379769555309,0.08337379769555309,0.11668741547836677,0.02848122828045716
37.9,0.0031747742619968405,0.0031747742619968405,0.10830586281434688,0.019684388891835856
37.95,0.05279835910048302,0.05279835910048302,0.08338014545138156,0.005126857308581573
38.0,0.05073822238627659,0.05073822238627659,0.06389376810085896,-0.009932682769742076
38.05,-0.0647402255198567,-0.0647402255198567,0.05773523491314411,-0.02157197315731616
38.1,0.09486016190759985,0.09486016190759985,0.0187959393670296,-0.03215213203214606
38.15,-0.05142786456962517,-0.05142786456962517,0.01632179551592209,-0.03219216067719214
38.2,-0.11314732013714911,-0.11314732013714911,0.004551317350804098,-0.026455207967381687
38.25,-0.2455681566164214,-0.2455681566164214,0.0013197965249595648,-0.014153814004212882
38.3,-0.31954875456200704,-0.31954875456200704,-0.0082724413712515,0.0004532939179391271
38.35,-0.49391223663894174,-0.49391223663894174,-0.0058395349539681245,0.016207654618161798
38.4,-0.4682316122830956,-0.4682316122830956,-0.02736269777423486,0.026041378160745105
38.45,-0.6775395290596289,-0.6775395290596289,-0.020408735461434485,0.03335487645185231
38.5,-0.7586972733372683,-0.7586972733372683,-0.02892641657180774,0.03226088526025313
38.55,-0.7995297643923137,-0.7995297643923137,-0.04209043496268964,0.024269627730892595
38.6,-0.7358625395522108,-0.7358625395522108,-0.06778232639712312,0.010319740485135436
38.65,-0.6420240669380033,-0.6420240669380033,-0.09604492595290766,-0.005791912303739799
38.7,-0.7009394206408291,-0.7009394206408291,-0.10523172413148539,-0.018462489671481855
38.75,-0.7293495667967452,-0.7293495667967452,-0.11658649532747702,-0.027287718456420244
38.8,-0.6283604270260014,-0.6283604270260014,-0.14184083910295342,-0.0316664007602363
38.85,-0.6222454670447217,-0.6222454670447217,-0.1542373431814947,-0.028025565338162747
38.9,-0.6519986009940973,-0.6519986009940973,-0.16012181773440248,-0.01800543828625683
38.95,-0.7322315772741858,-0.7322315772741858,-0.1580230598447618,-0.0035777045415124873
39.0,-0.8006298971646046,-0.8006298971646046,-0.1556802072520681,0.011529230300819688
39.05,-0.8553044824383484,-0.8553044824383484,-0.15335045389449464,0.024304285972621555
39.1,-0.9074418688223611,-0.9074418688223611,-0.14989040015487012,0.03239589961897786
39.15,-0.8990010601320505,-0.8990010601320505,-0.1525751781597931,0.03348466050722885
39.2,-0.873122222610585,-0.873122222610585,-0.15597936889302189,0.027884720168996728
39.25,-0.871615598948762,-0.871615598948762,-0.1550933613029059,0.01727162835095523
39.3,-0.8152898740884753,-0.8152898740884753,-0.1595981504322008,0.0028583300517449565
39.35,-0.681200143687884,-0.681200143687884,-0.1719778469010036,-0.012736302287435788
39.4,-0.5334427318687454,-0.5334427318687454,-0.18420648338612125,-0.02569141451862468
39.45,-0.43671327928727227,-0.43671327928727227,-0.18828491887731558,-0.032742152313142175
39.5,-0.35851006161555615,-0.35851006161555615,-0.18807092492461322,-0.03295803943754972
39.55,-0.42861321436947647,-0.42861321436947647,-0.1681589040581439,-0.024680000034114476
39.6,-0.3864744653999755,-0.3864744653999755,-0.15968940272063784,-0.012818335512563757
39.65,-0.3118986098463672,-0.3118986098463672,-0.15360956679595372,0.0011579427950019244
39.7,-0.43090964411347393,-0.43090964411347393,-0.12315381686936691,0.01719619146979307
39.75,-0.38791272857348263,-0.38791272857348263,-0.11127767071190728,0.027697341506363115
39.8,-0.42010092426319245,-0.42010092426319245,-0.08980317881705698,0.03359299835860017
39.85,-0.29236036831097895,-0.29236036831097895,-0.0871191997151504,0.03074729786572309
39.9,-0.22544060780465208,-0.22544060780465208,-0.07696621029179122,0.02239536698598317
39.95,-0.1404647866927872,-0.1404647866927872,-0.06864703910925946,0.009223381099386122
40.0,0.0045924482720167996,0.0045924482720167996,-0.06709645938045551,-0.00650288924611518
40.05,0.16582124120802802,0.16582124120802802,-0.067263645553367,-0.020918610530541903
40.1,0.27660469945136107,0.27660469945136107,-0.06078769570582652,-0.030226048124410446
40.15,0.2893550148834928,0.2893550148834928,-0.04190847716430192,-0.03193312126051692
40.2,0.35893335666063014,0.35893335666063014,-0.029289509323790718,-0.027615023564198062
40.25,0.44688683804117957,0.44688683804117957,-0.018689259355712643,-0.017753317591414967
40.3,0.4912516349402909,0.4912516349402909,-0.002802369584616526,-0.0037881803166827446
40.35,0.34184695347098604,0.34184695347098604,0.03605019178482253,0.013130919369981247
40.4,0.42100691457323053,0.42100691457323053,0.04700048612564025,0.024190346484497614
40.45,0.3785769939185023,0.3785769939185023,0.07141678809194825,0.03143925528518614
40.5,0.4445052369444968,0.4445052369444968,0.08148331470028715,0.030561531382402633
40.55,0.43683655920270587,0.43683655920270587,0.09909500931279885,0.024146452155765327
40.6,0.638789367242649,0.638789367242649,0.0902883269883039,0.010078719840418705
40.65,0.6527147289957129,0.6527147289957129,0.1026958561146742,-0.0038058814920508407
40.7,0.756153010034752,0.756153010034752,0.10330162635289128,-0.018148862403010384
40.75,0.8770414079838974,0.8770414079838974,0.10086280036728255,-0.029134313099801867
40.8,0.9140539343267722,0.9140539343267722,0.10776363821421461,-0.033263672217980184
40.85,0.9743487868971827,0.9743487868971827,0.11100285094476206,-0.031024274945302664
40.9,0.9216102515018568,0.9216102515018568,0.12682200272000066,-0.0212077638912074
40.95,0.8218833816955771,0.8218833816955771,0.14745131988678703,-0.006685398664545381
41.0,0.8462639403530144,0.8462639403530144,0.1518525049098634,0.007392556947346431
41.05,0.7243401578888242,0.7243401578888242,0.17185267310199437,0.0214483415792735
41.1,0.6182738799850154,0.6182738799850154,0.1879186440037756,0.030552419722221485
41.15,0.6899617148116207,0.6899617148116207,0.18102799098848643,0.030776145038105326
41.2,0.5288555462200237,0.5288555462200237,0.19939085649961674,0.027162420337911965
41.25,0.7123943244944846,0.7123943244944846,0.1746044368776824,0.0132898906452813
41.3,0.5979747122128879,0.5979747122128879,0.18357158882621352,7.55128565836612e-05
41.35,0.686975676542089,0.686975676542089,0.16642915337944797,-0.015905398142457238
41.4,0.7585576537248102,0.7585576537248102,0.14998321224632735,-0.028516260077284975
41.45,0.7114205014100698,0.7114205014100698,0.14626926159278178,-0.03385800458076434
41.5,0.7393215830177277,0.7393215830177277,0.13300295917746063,-0.03325009850209987
41.55,0.6404741022671329,0.6404741022671329,0.13408129292800983,-0.024384003315357405
41.6,0.6470387523485572,0.6470387523485572,0.12176327435487524,-0.012057282600564665
41.65,0.48704496440494494,0.48704496440494494,0.12842343177863702,0.0045980676877302685
41.7,0.36830372220054375,0.36830372220054375,0.12936786816482398,0.019689182822255617
41.75,0.15989250688313175,0.15989250688313175,0.13987577230515408,0.03193161295303595
41.8,0.07599671730817734,0.07599671730817734,0.13421033181518152,0.03630942310635127
41.85,0.12250435076433747,0.12250435076433747,0.11124544859097633,0.03188224197878122
41.9,0.09289115713326236,0.09289115713326236,0.09639341130772729,0.022033095404660415
41.95,-0.020523981210401086,-0.020523981210401086,0.0908600749295325,0.008844114499896104
42.0,-0.00208953202876669,-0.00208953202876669,0.0687591601273898,-0.007630697794527111
42.05,-0.0227474203363297,-0.0227474203363297,0.05084123082681705,-0.021917345558481356
42.1,-0.006696211062572146,-0.006696211062572146,0.02850653130671466,-0.03214817108085019
42.15,0.019739325822443143,0.019739325822443143,0.0054069061718289785,-0.03604917506187839
42.2,-0.1871950443016086,-0.1871950443016086,0.01026515023428015,-0.029871275553185625
42.25,-0.24354196247462173,-0.24354196247462173,-0.0024153787410716716,-0.019678709248152036
42.3,-0.27928668775232246,-0.27928668775232246,-0.017298055217565347,-0.006035754628407602
42.35,-0.4419374680109776,-0.4419374680109776,-0.01647416922929021,0.009969616830336052
42.4,-0.5731810568194817,-0.5731810568194817,-0.019441357414107102,0.023086048692897026
42.45,-0.7279908753340751,-0.7279908753340751,-0.01970590114598976,0.031435119708509436
42.5,-0.6262370727690374,-0.6262370727690374,-0.0501472714355669,0.02994998282972314
42.55,-0.6850162217298892,-0.6850162217298892,-0.06131687561566376,0.02428167948112389
42.6,-0.7235071485142913,-0.7235071485142913,-0.0743331613381803,0.01362024802207236
42.65,-0.6473466025028695,-0.6473466025028695,-0.10012325891526311,-0.0006788976496889151
42.7,-0.6668830106202095,-0.6668830106202095,-0.11333590154184993,-0.012809784900951112
42.75,-0.6060255719549545,-0.6060255719549545,-0.1346941512577201,-0.022342063752416493
42.8,-0.5591442797780475,-0.5591442797780475,-0.152660360733171,-0.026165275195787242
42.85,-0.5606684319278683,-0.5606684319278683,-0.16238095852038725,-0.02322859048297716
42.9,-0.5994341709935163,-0.5994341709935163,-0.1658437876873661,-0.014454927994993691
42.95,-0.6832286243400597,-0.6832286243400597,-0.16177077649358118,-0.0016516531688060552
43.0,-0.7162805994061621,-0.7162805994061621,-0.16188070093536802,0.01132212776938167
43.05,-0.9448203532549044,-0.9448203532549044,-0.13734968515896925,0.024861810701764273
43.1,-0.8643766970374009,-0.8643766970374009,-0.14836917711410502,0.02978925494952458
43.15,-0.9406789372774937,-0.9406789372774937,-0.13981918262817505,0.030621471848229862
43.2,-0.9311557688975214,-0.9311557688975214,-0.14058401648631086,0.023920779514718268
43.25,-0.8651340943183282,-0.8651340943183282,-0.14737781292742053,0.011320266590384738
43.3,-0.7484382689600864,-0.7484382689600864,-0.15893588439792453,-0.00461588889751126
43.35,-0.653499019597357,-0.653499019597357,-0.16671612968740812,-0.019822700627977335
43.4,-0.4576354147017544,-0.4576354147017544,-0.18502062921122345,-0.0327973648285424
43.45,-0.5786236593479998,-0.5786236593479998,-0.16378503267434064,-0.035588073527564476
43.5,-0.5116675771167757,-0.5116675771167757,-0.16286291567511527,-0.03362321801140079
43.55,-0.32025919171348327,-0.32025919171348327,-0.1753570144227289,-0.026315770462097862
43.6,-0.4662414283163434,-0.4662414283163434,-0.14600545577575472,-0.00934573762069724
43.65,-0.38656346502475636,-0.38656346502475636,-0.14226955500079821,0.006902484695491864
43.7,-0.4779578697963575,-0.4779578697963575,-0.11699629003791263,0.024159868498983574
43.75,-0.47874525555389963,-0.47874525555389963,-0.10173105061543065,0.03568760750477807
43.8,-0.33131062661848976,-0.33131062661848976,-0.10368409587424203,0.03837287137796579
43.85,-0.34330332684594694,-0.34330332684594694,-0.08615097127831912,0.03548483252487853
43.9,-0.2943965292119078,-0.2943965292119078,-0.07539088845708329,0.025071781270897774
43.95,-0.19824271339122146,-0.19824271339122146,-0.07015038160999902,0.009734473682229555
44.0,-0.04543030509952267,-0.04543030509952267,-0.0713187293490798,-0.007349334203110265
44.05,0.158939805027089,0.158939805027089,-0.07789531075911271,-0.02271202110281985
44.1,0.18888764418259507,0.18888764418259507,-0.06310636726803898,-0.03066568699819579
44.15,0.39239977690810807,0.39239977690810807,-0.06791882163671699,-0.03427566570047257
44.2,0.3838498789407291,0.3838498789407291,-0.046372693095447934,-0.028353519006644214
44.25,0.3674484408371843,0.3674484408371843,-0.023517455493265303,-0.01687792371572753
44.3,0.41501164567696774,0.41501164567696774,-0.007956372418341112,-0.003181091046442623
44.35,0.4568438561380669,0.4568438561380669,0.008480517712684217,0.010732912552754516
44.4,0.4233698970772592,0.4233698970772592,0.033422983219513626,0.02285435430314822
44.45,0.38105718751380563,0.38105718751380563,0.05869124655027628,0.029932081485287587
44.5,0.2978827499142367,0.2978827499142367,0.08760114627557378,0.031046003089896284
44.55,0.3843980032078352,0.3843980032078352,0.09501876314704097,0.023406716662730188
44.6,0.5400305444138682,0.5400305444138682,0.0924285720202921,0.00970182369489442
44.65,0.6675221772865303,0.6675221772865303,0.09200952099594265,-0.006267942555271583
44.7,0.8125999499331993,0.8125999499331993,0.08852037867507975,-0.02190845588425378
44.75,0.8165585628911778,0.8165585628911778,0.10106035948261795,-0.03194503464565298
44.8,0.8201908915776934,0.8201908915776934,0.11251740409802176,-0.03585247244092751
44.85,0.9523126125986944,0.9523126125986944,0.1079520755062152,-0.0342870132206549
44.9,0.8580022445660821,0.8580022445660821,0.12953353355384828,-0.02307503745469823
44.95,0.8624538965263655,0.8624538965263655,0.13809365417209554,-0.008470008260436993
45.0,0.8377203050347121,0.8377203050347121,0.1488576705798509,0.008161705009912649
45.05,0.6946822643087349,0.6946822643087349,0.17208239112899681,0.02448748782807658
45.1,0.6976783621153995,0.6976783621153995,0.17592865004613414,0.03385405232102247
45.15,0.573510117081326,0.573510117081326,0.19292157636542048,0.037807985440314745
45.2,0.6811008533018498,0.6811008533018498,0.18008697421448883,0.031192272790682866
45.25,0.5406061013144298,0.5406061013144298,0.19472218523133458,0.021484060993103453
45.3,0.6650675737598776,0.6650675737598776,0.17586047102419453,0.004367189619438123
45.35,0.7419830553921939,0.7419830553921939,0.16081935460356087,-0.012788800441198594
45.4,0.8086081493342712,0.8086081493342712,0.14578855929966633,-0.027039882168352708
45.45,0.7236603698427424,0.7236603698427424,0.14775394166296701,-0.03374940183606984
45.5,0.6768133006669157,0.6768133006669157,0.14446941570731792,-0.03392496718697157
45.55,0.704986030302164,0.704986030302164,0.13134327352557004,-0.028138512549469447
45.6,0.5475302203117711,0.5475302203117711,0.1394405030809371,-0.014613265491734466
45.65,0.435067023891179,0.435067023891179,0.14096701900329195,0.0007683735558096485
45.7,0.34511031687895705,0.34511031687895705,0.13876066525372932,0.015044134335927644
45.75,0.21597472675008778,0.21597472675008778,0.13992095214562064,0.026114612672304662
45.8,0.15956274455140806,0.15956274455140806,0.13096636173296491,0.03044200661290775
45.85,0.0337654011767302,0.0337654011767302,0.12885992977423377,0.0289897847162927
45.9,0.0738415955887639,0.0738415955887639,0.10562822291296839,0.01912853238876265
45.95,0.026113896518016842,0.026113896518016842,0.09188812836363958,0.006072328730197082
46.0,0.008111933208430424,0.008111933208430424,0.07395725032848097,-0.008771776146726931
46.05,0.032425574889170916,0.032425574889170916,0.050404690784595314,-0.02220676431752744
46.1,0.02335026607493411,0.02335026607493411,0.03108168540100215,-0.030302594245796247
46.15,0.04950481052341657,0.04950481052341657,0.007876509142604649,-0.03221343492768363
46.2,-0.0641384889954609,-0.0641384889954609,0.0016974194860971872,-0.025465135242198487
46.25,-0.22705356240934885,-0.22705356240934885,0.0021933355720894824,-0.012665051577984924
46.3,-0.3699410078323121,-0.3699410078323121,0.0004800167820620321,0.002643127290020743
46.35,-0.4255098512049905,-0.4255098512049905,-0.011496470573430648,0.016407985758209963
46.4,-0.5501554076109942,-0.5501554076109942,-0.014918471513192332,0.02768624790505607
46.45,-0.701523015861055,-0.701523015861055,-0.015440078946256743,0.03365485477091001
46.5,-0.7062008707827925,-0.7062008707827925,-0.03328579499242311,0.03099613186921011
46.55,-0.6884945878906181,-0.6884945878906181,-0.05386381279634176,0.021815396051627037
46.6,-0.7133109068406288,-0.7133109068406288,-0.06883294127897592,0.008787753479741308
46.65,-0.7209836695771834,-0.7209836695771834,-0.08499183252518563,-0.00611965147507566
46.7,-0.6793388402982892,-0.6793388402982892,-0.10621361871399508,-0.02014359062250801
46.75,-0.6182913853986732,-0.6182913853986732,-0.12823237186043407,-0.029912677030858755
46.8,-0.6637941584004446,-0.6637941584004446,-0.1362680940917805,-0.031771963817210785
46.85,-0.5883726691191205,-0.5883726691191205,-0.1564613106462854,-0.028204344718626217
46.9,-0.7057784991345302,-0.7057784991345302,-0.15180232031493396,-0.016142247153929697
46.95,-0.782446081485608,-0.782446081485608,-0.1500956603837019,-0.001056742519455294
47.0,-0.8053245420712015,-0.8053245420712015,-0.15343469039305943,0.013708123141592934
47.05,-0.8703898751581743,-0.8703898751581743,-0.15021443187200192,0.02622215534671824
47.1,-0.7809203019110078,-0.7809203019110078,-0.16407186782501562,0.03142755692443433
47.15,-0.9639995441855913,-0.9639995441855913,-0.14380211628900325,0.03369533645073752
47.2,-0.898553987547768,-0.898553987547768,-0.1520761968796706,0.02633742547151907
47.25,-0.8418085358112086,-0.8418085358112086,-0.15825761107296113,0.014296212985774628
47.3,-0.7165341093334341,-0.7165341093334341,-0.17112501451577197,-0.0008702978714467158
47.35,-0.6526308510354571,-0.6526308510354571,-0.1750704022213634,-0.014528102668959549
47.4,-0.5577175747402808,-0.5577175747402808,-0.1810347606464572,-0.025228415187319424
47.45,-0.5382575494942552,-0.5382575494942552,-0.17588653125135462,-0.02965441157121696
47.5,-0.36378722638418926,-0.36378722638418926,-0.18708689465180428,-0.029947024445755956
47.55,-0.408982756285467,-0.408982756285467,-0.1705551490729745,-0.02149676749877624
47.6,-0.33571641321150913,-0.33571641321150913,-0.1659218147833093,-0.010306679444343008
47.65,-0.3901404571041801,-0.3901404571041801,-0.14472231952924866,0.00437821477489843
47.7,-0.40423135777868174,-0.40423135777868174,-0.12716739910937663,0.01749825194507839
47.75,-0.4443062333396262,-0.4443062333396262,-0.10544522704598769,0.027312640049403834
47.8,-0.3746289510702228,-0.3746289510702228,-0.0964500865032992,0.030207185478446724
47.85,-0.29124155273507957,-0.29124155273507957,-0.08864382060908046,0.026797423259850236
47.9,-0.2536468607380045,-0.2536468607380045,-0.0753490550601517,0.018544649628408426
47.95,-0.10769147078915244,-0.10769147078915244,-0.07455315008501587,0.005271923189589894
48.0,-0.06862077111839165,-0.06862077111839165,-0.06070197596232042,-0.007594846774717515
48.05,0.2184559342498692,0.2184559342498692,-0.07617888332031604,-0.021907405781010754
